timestamp,open,high,low,close,volume,trade_count,vwap,weekly change,monthly change,yearly change,relative_vol,rsi,symbol
2022-02-16 05:00:00+00:00,11.98,12.3,11.96,12.06,34330,309,12.06539,,,,0.47607074383971526,,NRT
2022-02-17 05:00:00+00:00,12.05,12.75,12.05,12.46,45861,576,12.548368,,,,0.6359767079298917,,NRT
2022-02-18 05:00:00+00:00,12.47,12.6541,12.3501,12.52,28003,309,12.514379,,,,0.3883311692322618,,NRT
2022-02-22 05:00:00+00:00,12.55,12.94,12.52,12.9,83761,691,12.736215,,,,1.1615543715338885,,NRT
2022-02-23 05:00:00+00:00,12.96,13.7899,12.96,13.65,124205,1032,13.493022,,,,1.7224109157766336,,NRT
2022-02-24 05:00:00+00:00,14.27,14.75,14.2,14.48,110726,918,14.427004,0.20066334991708135,,,1.5354910918262836,,NRT
2022-02-25 05:00:00+00:00,14.98,14.99,13.33,13.52,161549,1299,14.00634,0.08507223113964679,,,2.240278257983168,,NRT
2022-02-28 05:00:00+00:00,14.2,14.97,14.16,14.9,187646,1407,14.749616,0.1900958466453675,,,2.602178001705424,,NRT
2022-03-01 05:00:00+00:00,15.4,16.9,15.25,16.4,233976,1792,16.099878,0.27131782945736416,,,3.2446585598788587,,NRT
2022-03-02 05:00:00+00:00,17.11,17.89,16.32,16.67,187050,1236,16.904341,0.22124542124542135,,,2.5939129809268495,,NRT
2022-03-03 05:00:00+00:00,16.5,16.65,15.38,16.0,124923,997,15.86205,0.1049723756906078,,,1.7323677696676012,,NRT
2022-03-04 05:00:00+00:00,15.69,15.88,15.39,15.74,103039,659,15.641823,0.16420118343195278,,,1.4288917382610085,,NRT
2022-03-07 05:00:00+00:00,16.25,17.0,16.07,16.97,147182,1204,16.608645,0.13892617449664413,,,2.0410441077721226,,NRT
2022-03-08 05:00:00+00:00,17.58,17.67,15.86,16.19,186106,1341,16.576287,-0.012804878048780277,,,2.580822075532597,,NRT
2022-03-09 05:00:00+00:00,15.74,15.75,13.36,13.72,267836,1797,14.259618,-0.1769646070785843,,,3.7142115859905034,56.951423785594635,NRT
2022-03-10 05:00:00+00:00,13.68,14.24,13.68,14.07,58733,412,13.920934,-0.12062499999999998,,,0.8144789687718613,58.26879840119909,NRT
2022-03-11 05:00:00+00:00,13.83,14.2,13.81,13.95,49431,350,13.964451,-0.11372299872935199,,,0.6854836276941731,57.617762745358846,NRT
2022-03-14 04:00:00+00:00,13.6,13.611,12.8117,12.91,113857,796,13.167029,-0.23924572775486141,,,1.5789101858828565,52.176718575238745,NRT
2022-03-15 04:00:00+00:00,12.38,12.7534,11.96,12.42,141249,746,12.295022,-0.2328597899938234,,,1.9587683220686263,49.790974201301964,NRT
2022-03-16 04:00:00+00:00,12.18,12.71,12.04,12.41,58313,585,12.367479,-0.09548104956268222,,,0.8086546252701811,49.74098799739649,NRT
2022-03-17 04:00:00+00:00,12.74,13.7156,12.7195,13.2,66472,486,13.337452,-0.061833688699360456,0.0945273631840795,,0.9217994315325824,53.695849073101,NRT
2022-03-18 04:00:00+00:00,13.14,13.4889,13.01,13.04,22461,239,13.19918,-0.06523297491039426,0.04654895666131598,,0.3114775699791391,52.78981403635874,NRT
2022-03-21 04:00:00+00:00,13.64,13.64,13.11,13.41,74580,493,13.48262,0.03872966692486446,0.07108626198083079,,1.0342369960840654,54.69365106125777,NRT
2022-03-22 04:00:00+00:00,13.63,14.71,13.2901,14.6,74058,661,14.158491,0.1755233494363928,0.13178294573643412,,1.0269981691605485,60.24631478162888,NRT
2022-03-23 04:00:00+00:00,15.48,16.44,15.0364,16.35,150309,1113,15.637465,0.3174858984689768,0.19780219780219777,,2.0844077318905843,66.70815159458517,NRT
2022-03-24 04:00:00+00:00,17.0,17.0,15.93,16.45,91680,691,16.39523,0.24621212121212133,0.13604972375690605,,1.2713709815096155,67.03786797297604,NRT
2022-03-25 04:00:00+00:00,16.5,16.9279,16.1924,16.63,69616,651,16.587602,0.2753067484662577,0.2300295857988166,,0.9653988028880168,67.65876054029185,NRT
2022-03-28 04:00:00+00:00,16.7,16.7,15.3939,16.22,155367,1068,15.974891,0.20954511558538402,0.0885906040268456,,2.154549468632247,64.67059891368615,NRT
2022-03-29 04:00:00+00:00,15.76,15.8571,15.25,15.73,77790,435,15.609186,0.07739726027397276,-0.04085365853658529,,1.0787516214183352,61.19224824433226,NRT
2022-03-30 04:00:00+00:00,15.92,16.75,15.86,16.14,60938,584,16.208213,-0.012844036697247763,-0.031793641271745665,,0.8450567721556822,62.98616790996082,NRT
2022-03-31 04:00:00+00:00,16.23,16.53,15.94,16.1,45592,404,16.284931,-0.02127659574468077,0.006250000000000089,,0.6322463545919108,62.68173867260738,NRT
2022-04-01 04:00:00+00:00,16.03,16.3788,15.5851,16.16,37531,396,15.995522,-0.02826217678893561,0.02668360864040653,,0.5204605618132349,62.970847193243586,NRT
2022-04-04 04:00:00+00:00,16.5,17.0,16.3201,16.95,105978,681,16.698197,0.045006165228113515,-0.0011785503830288313,,1.469648275288242,66.63589385540341,NRT
2022-04-05 04:00:00+00:00,16.95,16.96,16.62,16.65,19302,203,16.820063,0.058486967577876525,0.028412600370598895,,0.2676701863557875,64.04356509073878,NRT
2022-04-06 04:00:00+00:00,16.96,17.6,16.75,17.55,95729,846,17.231051,0.08736059479553915,0.2791545189504374,,1.3275204263627178,68.05820918573104,NRT
2022-04-07 04:00:00+00:00,17.58,18.95,17.5002,18.85,122412,1047,18.332891,0.170807453416149,0.33972992181947403,,1.6975465160182706,72.78498059688603,NRT
2022-04-08 04:00:00+00:00,19.03,19.9,18.4801,19.9,103616,998,19.263511,0.2314356435643563,0.42652329749103934,,1.436893276833555,75.8885362986071,NRT
2022-04-11 04:00:00+00:00,19.9,19.99,17.76,18.7,145438,1035,18.677217,0.1032448377581121,0.44848954298993027,,2.0168592147556224,66.54817498585166,NRT
2022-04-12 04:00:00+00:00,18.7,19.4509,17.62,17.96,93307,704,18.073566,0.07867867867867884,0.44605475040257647,,1.2939333788363623,61.519693879109816,NRT
2022-04-13 04:00:00+00:00,18.27,18.9184,17.21,17.45,67250,556,17.573587,-0.005698005698005826,0.4061240934730055,,0.9325883344952185,58.25276017948601,NRT
2022-04-14 04:00:00+00:00,17.62,18.585,17.5,18.45,85934,733,18.160337,-0.021220159151193796,0.3977272727272727,,1.1916884154128196,62.46207078332328,NRT
2022-04-18 04:00:00+00:00,18.8,18.95,18.34,18.66,63447,530,18.615824,-0.062311557788944705,0.4309815950920246,,0.8798502908359573,63.29895544777451,NRT
2022-04-19 04:00:00+00:00,18.6,19.23,18.28,18.44,56197,471,18.733893,-0.013903743315507922,0.37509321401938855,,0.7793110280093353,61.7458841910787,NRT
2022-04-20 04:00:00+00:00,18.27,18.28,17.5101,18.26,58145,559,17.811526,0.016703786191536896,0.25068493150684956,,0.8063248878695091,60.43926650783275,NRT
2022-04-21 04:00:00+00:00,18.25,18.25,16.67,16.85,77261,572,17.242159,-0.034383954154727725,0.030581039755351647,,1.071415722103124,51.28430929139402,NRT
2022-04-22 04:00:00+00:00,16.66,16.9697,16.15,16.2,48067,435,16.425413,-0.12195121951219512,-0.015197568389057725,,0.6665683787982405,47.697473945586296,NRT
2022-04-25 04:00:00+00:00,15.68,16.39,14.76,15.97,72137,490,15.564373,-0.14415862808145763,-0.039687312086590376,,1.0003587313826257,46.459252529906756,NRT
2022-04-26 04:00:00+00:00,15.77,17.89,15.7634,17.61,61530,461,17.090594,-0.045010845986984904,0.08569667077681875,,0.8532663229961457,55.35831415017884,NRT
2022-04-27 04:00:00+00:00,17.79,18.4499,17.33,18.1043,36582,261,17.961764,-0.008526834611172096,0.15094087730451355,,0.5073003189963433,57.64344892707476,NRT
2022-04-28 04:00:00+00:00,18.1,20.0,18.1,19.78,141817,969,19.439061,0.17388724035608316,0.22552664188351934,,1.9666450532804225,64.31267670789028,NRT
2022-04-29 04:00:00+00:00,19.92,20.0,19.18,20.0,42725,380,19.76211,0.23456790123456805,0.2422360248447204,,0.5924882764506797,65.0898498293472,NRT
2022-05-02 04:00:00+00:00,20.0,20.0,19.11,19.56,68809,425,19.431216,0.22479649342517205,0.21039603960396036,,0.9542077428740743,62.173601511291125,NRT
2022-05-03 04:00:00+00:00,19.11,19.98,18.85,19.75,36299,390,19.35159,0.12152186257808073,0.16519174041297946,,0.503375820874973,62.94563513148426,NRT
2022-05-04 04:00:00+00:00,20.09,20.5,19.8301,20.49,56358,394,20.177236,0.13177532409427606,0.23063063063063072,,0.7815436930183126,65.86757433299103,NRT
2022-05-05 04:00:00+00:00,20.58,20.72,19.17,19.7,78166,543,19.981626,-0.004044489383215444,0.12250712250712237,,1.0839657956007918,60.39244400198477,NRT
2022-05-06 04:00:00+00:00,20.08,20.55,18.89,18.96,49736,395,19.660664,-0.051999999999999935,0.005835543766578244,,0.6897132104751552,55.720207398079594,NRT
2022-05-09 04:00:00+00:00,19.28,19.7944,16.98,16.98,92218,654,18.190729,-0.13190184049079745,-0.14673366834170842,,1.2788316881855772,45.56303122335392,NRT
2022-05-10 04:00:00+00:00,17.25,18.4,17.25,17.68,59095,521,17.789645,-0.1048101265822785,-0.054545454545454564,,0.8194989981709284,49.09592320888834,NRT
2022-05-11 04:00:00+00:00,18.49,18.55,17.1027,17.24,53275,487,17.793597,-0.15861395802830647,-0.04008908685968837,,0.7387902382190746,47.02983344630896,NRT
2022-05-12 04:00:00+00:00,16.58,17.285,15.7901,15.89,51753,539,16.398708,-0.19340101522842634,-0.08939828080229217,,0.7176839267677478,41.28866405057695,NRT
2022-05-13 04:00:00+00:00,16.0472,17.29,16.0472,16.4,62083,460,16.815023,-0.13502109704641363,-0.11111111111111116,,0.8609350419400246,44.06658173536462,NRT
2022-05-16 04:00:00+00:00,16.57,18.32,16.57,18.08,58130,402,17.572392,0.06478209658421652,-0.031082529474812493,,0.8061168756015918,52.105646290690075,NRT
2022-05-17 04:00:00+00:00,18.66,18.7745,17.56,17.71,54812,471,18.15474,0.0016968325791855143,-0.03958785249457708,,0.7601045619383185,50.38798215610832,NRT
2022-05-18 04:00:00+00:00,17.57,18.0664,16.3101,16.455,29112,285,16.832041,-0.045533642691415355,-0.09884994523548762,,0.403710209573603,44.972610771226144,NRT
2022-05-19 04:00:00+00:00,16.24,17.06,16.24,16.58,19772,222,16.578565,0.04342353681560707,-0.016023738872403714,,0.2741879040838582,45.599734550039,NRT
2022-05-20 04:00:00+00:00,16.61,17.0699,16.52,16.81,20161,309,16.894312,0.02499999999999991,0.03765432098765431,,0.27958235556517624,46.80111185135475,NRT
2022-05-23 04:00:00+00:00,17.29,18.5199,17.2,18.29,77214,591,18.095176,0.011615044247787587,0.14527238572323098,,1.0707639503303168,53.86194922258613,NRT
2022-05-24 04:00:00+00:00,18.44,18.57,17.27,17.55,40487,537,17.968877,-0.00903444381705254,-0.0034071550255535543,,0.5614528460774411,50.26932808254515,NRT
2022-05-25 04:00:00+00:00,18.15,18.99,17.75,17.75,65647,594,18.250411,0.07869948343968414,-0.019569936423943446,,0.9103587567971392,51.216406847926734,NRT
2022-05-26 04:00:00+00:00,18.15,18.59,17.75,18.5,87710,685,18.112537,0.1158021712907118,-0.06471183013144599,,1.21631706793421,54.70036124762234,NRT
2022-05-27 04:00:00+00:00,18.04,19.0,17.8508,18.87,59540,508,18.480948,0.12254610350981565,-0.056499999999999995,,0.8256700287858039,56.35630408937684,NRT
2022-05-31 04:00:00+00:00,18.91,19.16,17.76,18.01,82552,987,18.375325,-0.015308911973756056,-0.079243353783231,,1.1447885827397664,51.631869261816895,NRT
2022-06-01 04:00:00+00:00,18.01,18.6499,17.85,18.43,50745,460,18.238881,0.05014245014245011,-0.06683544303797473,,0.7037055023637154,53.674378977643755,NRT
2022-06-02 04:00:00+00:00,18.44,19.09,18.04,19.09,27730,455,18.548896,0.0754929577464789,-0.06832601268911653,,0.3845453459561697,56.76416236038494,NRT
2022-06-03 04:00:00+00:00,19.11,19.55,18.53,19.22,45159,421,19.204796,0.038918918918918965,-0.024365482233502544,,0.6262417337913692,57.367323676535534,NRT
2022-06-06 04:00:00+00:00,19.75,20.1799,19.22,19.72,72478,735,19.677883,0.04504504504504503,0.04008438818565385,,1.005087543606609,59.69620257387056,NRT
2022-06-07 04:00:00+00:00,19.72,20.0,18.71,19.15,48977,650,19.294629,0.06329816768461938,0.12779740871613643,,0.6791877897185475,55.944315098615235,NRT
2022-06-08 04:00:00+00:00,19.28,19.6399,18.62,19.02,52640,511,18.988,0.03201302224633751,0.07579185520361986,,0.7299843855439153,55.093844396059644,NRT
2022-06-09 04:00:00+00:00,19.05,19.23,18.5301,18.99,28048,241,18.964461,-0.005238344683080265,0.10150812064965198,,0.38895520603601325,54.88648134616213,NRT
2022-06-10 04:00:00+00:00,19.19,19.19,17.83,18.65,45668,450,18.307909,-0.0296566077003122,0.17369414726242915,,0.6333002834160244,52.47585359854911,NRT
2022-06-13 04:00:00+00:00,17.95,17.95,16.2901,16.98,45505,513,16.864471,-0.13894523326572006,0.03536585365853662,,0.6310398834379913,42.582969110424926,NRT
2022-06-14 04:00:00+00:00,16.98,17.96,15.92,16.15,187027,987,16.975259,-0.1566579634464752,-0.10674778761061943,,2.59359402878271,38.6799911649771,NRT
2022-06-15 04:00:00+00:00,15.81,16.625,15.65,15.65,48309,421,16.197286,-0.17718191377497372,-0.11631846414455116,,0.6699243100539705,36.50910080664615,NRT
2022-06-16 04:00:00+00:00,16.3,16.44,14.75,15.02,68642,637,15.300038,-0.20905739863085826,-0.08720753570343354,,0.95189187295793,33.92545799980905,NRT
2022-06-17 04:00:00+00:00,14.98,15.15,13.37,13.59,104990,1183,13.871787,-0.27131367292225195,-0.18033775633293114,,1.4559472005747658,28.922298874354485,NRT
2022-06-21 04:00:00+00:00,13.61,14.959,13.61,14.61,88845,654,14.350281,-0.13957597173144887,-0.1308744794765021,,1.2320566628732743,36.15490704545551,NRT
2022-06-22 04:00:00+00:00,14.0,14.3,13.2421,13.64,48857,425,13.772149,-0.1554179566563466,-0.2542372881355932,,0.6775236915752103,32.742721885087796,NRT
2022-06-23 04:00:00+00:00,13.3,13.5,12.0955,12.82,92517,802,12.837483,-0.1808306709265176,-0.2695156695156695,,1.2829780660593924,30.152068816095113,NRT
2022-06-24 04:00:00+00:00,12.96,13.467,12.87,13.1,21199,310,13.176027,-0.12782956058588546,-0.2619718309859155,,0.29397680450504293,32.12686045245798,NRT
2022-06-27 04:00:00+00:00,13.2,14.1999,12.8901,13.75,39260,372,13.672678,0.011773362766740236,-0.2567567567567568,,0.5444374425618183,36.607554078339064,NRT
2022-06-28 04:00:00+00:00,14.06,14.9882,13.9865,14.25,21559,263,14.350643,-0.024640657084188833,-0.2448330683624802,,0.2989690989350545,39.894573895152725,NRT
2022-06-29 04:00:00+00:00,14.3,14.41,13.09,13.29,18764,320,13.439652,-0.02565982404692091,-0.2620766240977236,,0.2602094796798257,36.03149958037963,NRT
2022-06-30 04:00:00+00:00,13.11,13.11,12.2465,12.27,34841,416,12.601294,-0.04290171606864279,-0.33423765599565924,,0.48315702843342617,32.43748355604158,NRT
2022-07-01 04:00:00+00:00,12.32,12.7276,12.235,12.34,31890,526,12.418802,-0.05801526717557248,-0.35358826610790994,,0.442234081591859,32.93190375204382,NRT
