Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol,sma50,sma200
2022-02-22 00:00:00-05:00,3.119999885559082,4.099999904632568,3.069999933242798,3.9600000381469727,1624100,0,0,,,,5.892991310388188,,PALT,,
2022-02-23 00:00:00-05:00,4.0,4.440000057220459,3.640000104904175,3.7300000190734863,2856500,0,0,,,,10.364712565804975,,PALT,,
2022-02-24 00:00:00-05:00,3.490000009536743,3.890000104904175,3.0199999809265137,3.0299999713897705,1064600,0,0,,,,3.8628646937006743,,PALT,,
2022-02-25 00:00:00-05:00,3.0899999141693115,3.3399999141693115,2.8499999046325684,2.859999895095825,636200,0,0,,,,2.308429943765141,,PALT,,
2022-02-28 00:00:00-05:00,2.859999895095825,2.940000057220459,2.680000066757202,2.7300000190734863,254800,0,0,,,,0.9245330865629643,,PALT,,
2022-03-01 00:00:00-05:00,2.7699999809265137,2.7699999809265137,2.4700000286102295,2.6500000953674316,457000,0,0,-0.33080806317177147,,,1.6582088718966825,,PALT,,
2022-03-02 00:00:00-05:00,2.640000104904175,2.7100000381469727,2.549999952316284,2.630000114440918,77400,0,0,-0.2949061391441502,,,0.28084325313961317,,PALT,,
2022-03-03 00:00:00-05:00,2.630000114440918,2.680000066757202,2.490000009536743,2.549999952316284,121600,0,0,-0.15841584937485154,,,0.44122144162502536,,PALT,,
2022-03-04 00:00:00-05:00,2.5399999618530273,2.5999999046325684,2.4000000953674316,2.4800000190734863,197900,0,0,-0.1328670943918363,,,0.7180733823815174,,PALT,,
2022-03-07 00:00:00-05:00,2.4800000190734863,2.5,2.299999952316284,2.450000047683716,165700,0,0,-0.10256409136758815,,,0.6012367835301538,,PALT,,
2022-03-08 00:00:00-05:00,2.450000047683716,2.5299999713897705,2.3399999141693115,2.450000047683716,56700,0,0,-0.07547171339100844,,,0.20573401102087943,,PALT,,
2022-03-09 00:00:00-05:00,2.490000009536743,2.7100000381469727,2.380000114440918,2.440000057220459,267200,0,0,-0.07224336462086012,,,0.9695260625181478,,PALT,,
2022-03-10 00:00:00-05:00,2.4800000190734863,2.6700000762939453,2.319999933242798,2.640000104904175,257500,0,0,0.035294178145430566,,,0.9343299442306252,,PALT,,
2022-03-11 00:00:00-05:00,2.759999990463257,3.0399999618530273,2.369999885559082,2.4100000858306885,1069000,0,0,-0.02822577931630399,,,3.8788299432331588,,PALT,,
2022-03-14 00:00:00-04:00,2.4000000953674316,2.450000047683716,2.259999990463257,2.319999933242798,142200,0,0,-0.05306127016765694,,,0.5159678371634754,9.803922943590287,PALT,,
2022-03-15 00:00:00-04:00,2.3299999237060547,2.490000009536743,2.240000009536743,2.4700000286102295,131100,0,0,0.008163257362146625,,,0.47569186675198044,16.42208703081665,PALT,,
2022-03-16 00:00:00-04:00,2.4600000381469727,2.7300000190734863,2.359999895095825,2.4600000381469727,519400,0,0,0.00819671330225158,,,1.8846251379937349,16.336029451974127,PALT,,
2022-03-17 00:00:00-04:00,2.4800000190734863,2.609999895095825,2.369999885559082,2.5,218900,0,0,-0.05303034065949652,,,0.7942711642411023,18.182954375572148,PALT,,
2022-03-18 00:00:00-04:00,2.5299999713897705,2.7799999713897705,2.440000057220459,2.7100000381469727,805400,0,0,0.1244813035817296,,,2.9223663576052257,27.261561526712114,PALT,,
2022-03-21 00:00:00-04:00,2.7100000381469727,2.7100000381469727,2.430000066757202,2.5199999809265137,251700,0,0,0.08620691958562432,,,0.9132848425741684,24.60169689080205,PALT,,
2022-03-22 00:00:00-04:00,2.549999952316284,2.6700000762939453,2.509999990463257,2.630000114440918,44200,0,0,0.06477736193416739,-0.33585856335708764,,0.1603781884854122,28.925320511880614,PALT,,
2022-03-23 00:00:00-04:00,2.630000114440918,2.700000047683716,2.549999952316284,2.640000104904175,123800,0,0,0.07317075770973958,-0.29222517656717384,,0.4492040663912676,29.322110711763706,PALT,,
2022-03-24 00:00:00-04:00,2.569999933242798,2.75,2.4200000762939453,2.6600000858306885,413600,0,0,0.0640000343322753,-0.12211217460486445,,1.5007334560535401,30.161867119371514,PALT,,
2022-03-25 00:00:00-04:00,2.700000047683716,2.7300000190734863,2.5,2.559999942779541,121400,0,0,-0.055350587917333716,-0.10489509207000602,,0.4404957484644579,28.348225957268898,PALT,,
2022-03-28 00:00:00-04:00,2.509999990463257,2.9000000953674316,2.509999990463257,2.6600000858306885,826100,0,0,0.05555559760468798,-0.02564100100869393,,2.997475599723959,32.705900684151565,PALT,,
2022-03-29 00:00:00-04:00,2.6700000762939453,2.75,2.569999933242798,2.609999895095825,145000,0,0,-0.007604645807912647,-0.01509441465361916,,0.52612754141142,31.66881324517424,PALT,,
2022-03-30 00:00:00-04:00,2.569999933242798,2.7300000190734863,2.5199999809265137,2.5799999237060547,185100,0,0,-0.022727340459820944,-0.01901147853960916,,0.671629020105199,31.032975160438507,PALT,,
2022-03-31 00:00:00-04:00,2.549999952316284,2.630000114440918,2.509999990463257,2.5899999141693115,158600,0,0,-0.026315853158898173,0.01568625984353189,,0.5754746763300084,31.526490622294617,PALT,,
2022-04-01 00:00:00-04:00,2.559999942779541,2.5899999141693115,2.509999990463257,2.549999952316284,86600,0,0,-0.003906246362021082,0.02822577931630388,,0.31422513852571704,30.58374481775788,PALT,,
2022-04-04 00:00:00-04:00,2.5299999713897705,2.690000057220459,2.5299999713897705,2.609999895095825,227900,0,0,-0.01879706357951072,0.065306058897173,,0.8269273564666388,33.78240654597604,PALT,,
2022-04-05 00:00:00-04:00,2.569999933242798,2.640000104904175,2.549999952316284,2.5899999141693115,27200,0,0,-0.007662828249186293,0.05714280153502638,,0.09869426983717672,33.23269342530782,PALT,,
2022-04-06 00:00:00-04:00,2.5399999618530273,2.640000104904175,2.5,2.5899999141693115,53600,0,0,0.003875965410453208,0.06147534976688718,,0.19448576703208353,33.23269342530782,PALT,,
2022-04-07 00:00:00-04:00,2.619999885559082,2.619999885559082,2.5,2.559999942779541,58700,0,0,-0.011583000920443065,-0.030303090509739783,,0.21299094262655419,32.317846242421226,PALT,,
2022-04-08 00:00:00-04:00,2.559999942779541,2.5899999141693115,2.450000047683716,2.509999990463257,94400,0,0,-0.015686259843532002,0.041493734884287425,,0.34252717178784864,30.796200399243816,PALT,,
2022-04-11 00:00:00-04:00,2.4800000190734863,2.5799999237060547,2.450000047683716,2.559999942779541,71900,0,0,-0.0191570706229659,0.10344828294942299,,0.2608866912240076,34.13587961014667,PALT,,
2022-04-12 00:00:00-04:00,2.4600000381469727,2.6500000953674316,2.4600000381469727,2.619999885559082,104400,0,0,0.011583000920442954,0.06072868632040107,,0.3788118298162224,38.00236074464552,PALT,,
2022-04-13 00:00:00-04:00,2.619999885559082,2.700000047683716,2.5799999237060547,2.6500000953674316,132700,0,0,0.0231660938943945,0.07723579442038497,,0.48149741203652024,39.90205945602611,PALT,,
2022-04-14 00:00:00-04:00,2.6500000953674316,2.690000057220459,2.569999933242798,2.5999999046325684,64700,0,0,0.01562498544808455,0.039999961853027344,,0.23476173744357845,37.821952925223115,PALT,,
