timestamp,open,high,low,close,volume,trade_count,vwap,weekly change,monthly change,yearly change,relative_vol,rsi,symbol
2022-02-16 05:00:00+00:00,54.98,56.37,52.3,52.45,1527052,16057,54.299878,,,,0.9226623995371981,,CPE
2022-02-17 05:00:00+00:00,52.3,54.41,51.55,52.3,1264700,13136,52.545003,,,,0.7641463006464052,,CPE
2022-02-18 05:00:00+00:00,51.01,52.73,50.6101,51.94,1586886,18585,51.697369,,,,0.9588147912133876,,CPE
2022-02-22 05:00:00+00:00,54.53,54.75,49.39,50.35,1633989,19041,51.436097,,,,0.987274966116011,,CPE
2022-02-23 05:00:00+00:00,51.01,53.8,50.9088,53.16,2459579,28051,52.910499,,,,1.4861059492350635,,CPE
2022-02-24 05:00:00+00:00,52.8,53.6,49.41,52.38,4411393,48448,51.97865,-0.0013346043851286682,,,2.665414439509328,,CPE
2022-02-25 05:00:00+00:00,52.47,52.47,49.25,51.56,2507769,27902,51.056026,-0.014149139579349823,,,1.5152229020524512,,CPE
2022-02-28 05:00:00+00:00,51.58,56.43,51.35,56.36,3039741,28397,55.033238,0.08509819021948406,,,1.8366465091114133,,CPE
2022-03-01 05:00:00+00:00,57.0,61.65,56.65,58.96,3540966,38493,59.208288,0.17100297914597817,,,2.139492424776389,,CPE
2022-03-02 05:00:00+00:00,60.51,61.0919,57.13,59.42,2188337,26339,59.584495,0.11775771256583911,,,1.3222184099926089,,CPE
2022-03-03 05:00:00+00:00,58.17,58.8738,55.87,57.94,1634966,19518,57.674284,0.10614738449789995,,,0.9878652807643319,,CPE
2022-03-04 05:00:00+00:00,58.19,60.08,57.09,59.79,2380818,26432,58.741946,0.1596198603568657,,,1.4385176462499987,,CPE
2022-03-07 05:00:00+00:00,60.5,62.0,57.64,60.68,3228649,39002,60.360428,0.07665010645848125,,,1.9507868976324152,,CPE
2022-03-08 05:00:00+00:00,63.2,66.12,56.81,60.98,5070070,55732,62.574895,0.03426051560379917,,,3.0633946663385148,,CPE
2022-03-09 05:00:00+00:00,58.71,60.47,56.37,58.96,2358603,32873,58.364697,-0.0077415011780544996,,,1.4250950874859756,65.56671449067431,CPE
2022-03-10 05:00:00+00:00,59.6,60.6654,57.94,60.47,1581249,22767,59.696429,0.043665861235761216,,,0.9554088509139145,68.0513363142984,CPE
2022-03-11 05:00:00+00:00,59.2,60.42,58.02,58.7,1521157,23303,59.231881,-0.01823047332329819,,,0.9191005726673391,62.370142917991224,CPE
2022-03-14 04:00:00+00:00,57.01,57.37,53.03,54.87,2127026,26039,54.832053,-0.09574818721160183,,,1.2851735979115368,52.21260468351767,CPE
2022-03-15 04:00:00+00:00,51.3247,55.95,51.3247,54.39,1757693,23499,53.950381,-0.10806821908822561,,,1.0620183471353537,51.08962578684937,CPE
2022-03-16 04:00:00+00:00,54.53,55.0424,52.215,53.68,1726660,23677,53.756547,-0.08955223880597019,,,1.043267851248614,49.39723493106889,CPE
2022-03-17 04:00:00+00:00,56.49,57.75,55.76,56.91,1744846,20154,56.966634,-0.058872168017198634,0.085033365109628,,1.0542560418262652,56.46294557551622,CPE
2022-03-18 04:00:00+00:00,57.0,57.15,55.15,56.01,1847689,14729,56.036903,-0.04582623509369688,0.07093690248565965,,1.1163949664703534,54.19232758387223,CPE
2022-03-21 04:00:00+00:00,56.54,59.25,56.4,58.41,1707363,18805,58.1431,0.06451612903225801,0.12456680785521757,,1.0316083816798833,58.93483023304588,CPE
2022-03-22 04:00:00+00:00,57.73,59.09,56.48,57.77,1405325,15791,57.72664,0.06214377642949076,0.1473684210526316,,0.849113544679299,57.233178659618886,CPE
2022-03-23 04:00:00+00:00,58.86,60.17,57.81,58.55,1460424,16865,58.750196,0.09072280178837544,0.10139202407825443,,0.8824049948408521,58.79471064026198,CPE
2022-03-24 04:00:00+00:00,58.9,58.98,57.2,57.6,907811,13580,57.882779,0.012124406958355483,0.09965635738831602,,0.5485098579395222,56.10763696034058,CPE
2022-03-25 04:00:00+00:00,57.01,62.33,56.9,62.23,2887535,27673,60.63335,0.11105159792894126,0.2069433669511247,,1.7446818915450444,64.59933917299897,CPE
2022-03-28 04:00:00+00:00,60.37,61.5899,58.76,61.17,2725469,38183,60.45809,0.047252182845403334,0.08534421575585527,,1.6467597484592846,61.65826064720172,CPE
2022-03-29 04:00:00+00:00,58.91,61.23,57.1,60.93,2124999,23686,59.521293,0.05469967110957241,0.03341248303934874,,1.283948861174437,60.98129713272002,CPE
2022-03-30 04:00:00+00:00,61.93,63.65,60.93,61.18,2575741,30864,61.862449,0.04491887275832629,0.029619656681252104,,1.5562923670224342,61.456024156028555,CPE
2022-03-31 04:00:00+00:00,60.51,62.73,58.88,59.08,1683402,21140,60.75532,0.025694444444444464,0.019675526406627508,,1.0171308696139478,55.362724323738156,CPE
2022-04-01 04:00:00+00:00,59.2,62.59,59.0,62.42,1540136,17184,61.518028,0.0030531897798489194,0.043987288844288486,,0.9305679029748968,61.84275363023822,CPE
2022-04-04 04:00:00+00:00,64.17,66.48,62.32,63.44,2225161,25354,64.198052,0.03710969429458877,0.045484508899142906,,1.344467894751843,63.58151335723923,CPE
