Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol,sma50,sma200
2022-08-25 00:00:00-04:00,4.0,6.659999847412109,3.700000047683716,5.46999979019165,35376700,0,0,,,,32.41710550378062,,MOB,,
2022-08-26 00:00:00-04:00,4.380000114440918,4.75,3.109999895095825,3.299999952316284,6405900,0,0,,,,5.869986068419843,,MOB,,
2022-08-29 00:00:00-04:00,2.8499999046325684,3.140000104904175,2.5899999141693115,2.740000009536743,1826200,0,0,,,,1.6734211520860953,,MOB,,
2022-08-30 00:00:00-04:00,2.700000047683716,2.859999895095825,2.3299999237060547,2.440000057220459,1694500,0,0,,,,1.5527390987897758,,MOB,,
2022-08-31 00:00:00-04:00,3.059999942779541,3.619999885559082,2.869999885559082,3.119999885559082,44455300,0,0,,,,40.73619501825265,,MOB,,
2022-09-01 00:00:00-04:00,2.869999885559082,2.880000114440918,2.5199999809265137,2.690000057220459,2235300,0,0,-0.5082266617187182,,,2.0482960799792185,,MOB,,
2022-09-02 00:00:00-04:00,2.5899999141693115,2.740000009536743,2.5,2.680000066757202,1086800,0,0,-0.18787875591449676,,,0.9958789333518608,,MOB,,
2022-09-06 00:00:00-04:00,2.609999895095825,2.609999895095825,2.25,2.309999942779541,719700,0,0,-0.1569343303870656,,,0.6594903094712314,,MOB,,
2022-09-07 00:00:00-04:00,2.25,2.2799999713897705,2.0999999046325684,2.1600000858306885,1011100,0,0,-0.11475408394405295,,,0.9265119520721996,,MOB,,
2022-09-08 00:00:00-04:00,2.2200000286102295,2.440000057220459,2.2100000381469727,2.3299999237060547,2429700,0,0,-0.253205125266043,,,2.226432687122761,,MOB,,
2022-09-09 00:00:00-04:00,2.319999933242798,2.319999933242798,2.109999895095825,2.1500000953674316,662900,0,0,-0.20074347597263698,,,0.6074421649971923,,MOB,,
2022-09-12 00:00:00-04:00,2.130000114440918,2.25,2.049999952316284,2.190000057220459,584900,0,0,-0.18283581989967734,,,0.5359676004025611,,MOB,,
