Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol,sma50,sma200
2022-02-22 00:00:00-05:00,37.83000183105469,38.630001068115234,35.75,36.369998931884766,3149000,0,0,,,,0.3159444068943905,,BOIL,,
2022-02-23 00:00:00-05:00,37.880001068115234,40.150001525878906,37.650001525878906,38.33000183105469,3270300,0,0,,,,0.32811463762042725,,BOIL,,
2022-02-24 00:00:00-05:00,42.4900016784668,43.58000183105469,38.61000061035156,39.22999954223633,3990300,0,0,,,,0.40035343500498144,,BOIL,,
2022-02-25 00:00:00-05:00,37.619998931884766,38.0,35.630001068115234,36.83000183105469,2754900,0,0,,,,0.2764036984926505,,BOIL,,
2022-02-28 00:00:00-05:00,36.65999984741211,37.029998779296875,34.88999938964844,35.25,1888700,0,0,,,,0.18949641197251044,,BOIL,,
2022-03-01 00:00:00-05:00,36.439998626708984,39.11000061035156,36.2400016784668,38.41999816894531,2954300,0,0,0.056365116779350855,,,0.29640983210165067,,BOIL,,
2022-03-02 00:00:00-05:00,41.849998474121094,43.880001068115234,39.58000183105469,42.630001068115234,2575800,0,0,0.11218364288145488,,,0.25843429764324266,,BOIL,,
2022-03-03 00:00:00-05:00,40.0,42.5,39.11000061035156,40.65999984741211,2830500,0,0,0.03645170333576453,,,0.2839887722180287,,BOIL,,
2022-03-04 00:00:00-05:00,42.5099983215332,46.11000061035156,42.380001068115234,44.11000061035156,2846700,0,0,0.19766490408258552,,,0.2856141451591812,,BOIL,,
2022-03-07 00:00:00-05:00,44.630001068115234,45.119998931884766,41.599998474121094,42.150001525878906,2270200,0,0,0.1957447241384087,,,0.22777294142002077,,BOIL,,
2022-03-08 00:00:00-05:00,38.0099983215332,40.27000045776367,37.029998779296875,37.869998931884766,2686400,0,0,-0.014315441521939198,,,0.2695309795748145,,BOIL,,
2022-03-09 00:00:00-05:00,37.45000076293945,38.279998779296875,36.75,37.09000015258789,1590800,0,0,-0.12995544866807296,,,0.15960760955465114,,BOIL,,
2022-03-10 00:00:00-05:00,38.0,39.66999816894531,37.68000030517578,39.2400016784668,1960100,0,0,-0.03492371309085707,,,0.1966600927131454,,BOIL,,
2022-03-11 00:00:00-05:00,40.83000183105469,41.810001373291016,39.79999923706055,41.40999984741211,1326800,0,0,-0.061210626288357606,,,0.13312005051364795,,BOIL,,
