timestamp,open,high,low,close,volume,trade_count,vwap,weekly change,monthly change,yearly change,relative_vol,rsi
2022-02-15 05:00:00+00:00,147.79,150.91,147.79,150.42,452409,9451,149.835771,,,,1.2969247230445513,
2022-02-16 05:00:00+00:00,150.0,152.62,146.02,147.11,556560,13511,148.179337,,,,1.5954952793991177,
2022-02-17 05:00:00+00:00,146.55,147.02,142.94,144.89,314809,8079,145.313443,,,,0.9024656342754723,
2022-02-18 05:00:00+00:00,144.58,146.45,143.41,144.13,450792,8967,144.3121,,,,1.2922892554098158,
2022-02-22 05:00:00+00:00,143.51,146.12,142.04,143.29,301056,9044,143.820951,,,,0.8630397923580221,
2022-02-23 05:00:00+00:00,145.15,145.15,139.69,139.86,204185,7116,141.225363,-0.07020343039489407,,,0.5853388738394941,
2022-02-24 05:00:00+00:00,135.28,142.12,135.001,142.06,304990,8110,140.352849,-0.03432805383726467,,,0.874317423573266,
2022-02-25 05:00:00+00:00,142.98,146.71,141.68,146.68,235510,6667,144.67747,0.012354199737732108,,,0.6751385174128328,
2022-02-28 05:00:00+00:00,145.155,145.49,142.56,144.35,290985,7866,143.989805,0.0015263997779781935,,,0.8341691711153376,
2022-03-01 05:00:00+00:00,143.59,144.24,139.71,141.2,315461,8070,141.026236,-0.014585805010817299,,,0.9043347282135351,
2022-03-02 05:00:00+00:00,143.1,145.89,142.69,143.87,243254,6569,144.390423,0.028671528671528668,,,0.6973383079900694,
2022-03-03 05:00:00+00:00,144.66,144.66,139.26,139.93,186862,5645,140.63793,-0.014993664648739968,,,0.535678882598602,
2022-03-04 05:00:00+00:00,137.95,139.29,136.19,139.21,332095,8193,138.061951,-0.05092718843741473,,,0.9520195573020879,
2022-03-07 05:00:00+00:00,139.21,139.21,128.27,128.51,284118,8728,131.14748,-0.10973328714928998,,,0.8144834838873051,
2022-03-08 05:00:00+00:00,129.83,134.9161,127.9235,131.7,224567,7648,131.652169,-0.06728045325779042,,,0.643768126363414,28.765880217785856
2022-03-09 05:00:00+00:00,136.67,138.11,133.82,134.43,270223,6838,135.244552,-0.06561479113088198,,,0.7746505693637125,33.21990642279884
2022-03-10 05:00:00+00:00,132.39,136.28,132.1875,135.22,258309,7522,134.896424,-0.03365968698635036,,,0.7404966043666572,34.496285744616266
