timestamp,open,high,low,close,volume,trade_count,vwap,weekly change,monthly change,yearly change,relative_vol,rsi,symbol
2022-02-16 05:00:00+00:00,6.35,6.99,6.31,6.94,1377316,9734,6.775793,,,,0.26110926098526543,,APRN
2022-02-17 05:00:00+00:00,6.82,7.12,6.68,6.85,741001,5679,6.877025,,,,0.14047772878507378,,APRN
2022-02-18 05:00:00+00:00,6.81,6.92,5.96,6.02,1085059,7054,6.311947,,,,0.20570366830517553,,APRN
2022-02-22 05:00:00+00:00,5.84,5.92,5.37,5.4,892972,7697,5.573456,,,,0.1692881364919412,,APRN
2022-02-23 05:00:00+00:00,5.51,5.59,5.02,5.04,726340,5859,5.207238,,,,0.13769832095469572,,APRN
2022-02-24 05:00:00+00:00,4.91,5.49,4.82,5.45,858730,6424,5.245597,-0.21469740634005763,,,0.1627965954696504,,APRN
2022-02-25 05:00:00+00:00,5.315,5.49,5.23,5.45,324005,2864,5.408483,-0.2043795620437956,,,0.06142432535854585,,APRN
2022-02-28 05:00:00+00:00,5.43,5.435,5.14,5.23,623870,4328,5.237301,-0.1312292358803986,,,0.11827222993915526,,APRN
2022-03-01 05:00:00+00:00,5.25,5.5,5.19,5.22,557921,4197,5.348611,-0.03333333333333344,,,0.10576972894975466,,APRN
2022-03-02 05:00:00+00:00,5.27,5.65,5.19,5.61,545199,4919,5.563648,0.11309523809523814,,,0.10335791349255054,,APRN
2022-03-03 05:00:00+00:00,5.65,5.65,5.16,5.29,355389,2931,5.323302,-0.029357798165137616,,,0.06737405152651425,,APRN
2022-03-04 05:00:00+00:00,5.32,5.33,4.91,4.93,375865,3271,5.059748,-0.09541284403669736,,,0.07125585731976307,,APRN
2022-03-07 05:00:00+00:00,4.86,5.08,4.28,4.37,1427332,10288,4.532468,-0.1644359464627152,,,0.2705912105142327,,APRN
2022-03-08 05:00:00+00:00,4.5,4.63,4.29,4.45,618171,5220,4.482209,-0.14750957854406122,,,0.11719182306204425,,APRN
2022-03-09 05:00:00+00:00,4.55,4.69,4.455,4.54,629342,5147,4.559249,-0.19073083778966138,,,0.11930960253637432,22.350230414746548,APRN
2022-03-10 05:00:00+00:00,4.44,4.93,4.44,4.93,612925,4465,4.731332,-0.06805293005671087,,,0.11619729516639161,29.201680672268903,APRN
2022-03-11 05:00:00+00:00,4.94,5.04,4.72,4.79,390936,3386,4.831845,-0.028397565922920864,,,0.07411299226360235,28.23844785305573,APRN
2022-03-14 04:00:00+00:00,4.9,4.9,4.375,4.41,495097,4019,4.506154,0.009153318077803174,,,0.093859660227589,25.75515553471489,APRN
2022-03-15 04:00:00+00:00,4.49,4.63,4.37,4.45,696644,4913,4.496339,0.0,,,0.13206860300019696,26.48799085712641,APRN
2022-03-16 04:00:00+00:00,4.52,4.655,4.34,4.39,542589,4121,4.475322,-0.033039647577092546,,,0.10286311406295592,26.07227653362973,APRN
2022-03-17 04:00:00+00:00,4.36,4.57,4.36,4.46,460068,4491,4.485364,-0.09533468559837721,-0.35734870317002887,,0.08721892106311777,27.501843186220132,APRN
2022-03-18 04:00:00+00:00,4.5,4.64,4.42,4.42,811410,4087,4.493487,-0.0772442588726514,-0.3547445255474452,,0.15382574910627209,27.178422380612805,APRN
2022-03-21 04:00:00+00:00,4.46,4.55,4.1,4.22,1003897,5793,4.235098,-0.043083900226757454,-0.2990033222591362,,0.1903171122497125,25.559895506453522,APRN
2022-03-22 04:00:00+00:00,4.22,4.53,4.22,4.39,514403,4251,4.411031,-0.013483146067415852,-0.1870370370370371,,0.09751965937998507,29.40806646498991,APRN
2022-03-23 04:00:00+00:00,4.5,5.12,4.41,4.91,1734302,6546,4.836123,0.11845102505694771,-0.025793650793650813,,0.3287860690976275,39.67991150951005,APRN
2022-03-24 04:00:00+00:00,4.89,5.3,4.85,5.25,659616,4305,5.089573,0.17713004484304928,-0.03669724770642202,,0.12504889676302086,45.28590815576978,APRN
2022-03-25 04:00:00+00:00,5.22,5.24,4.725,4.76,694436,4453,4.893578,0.07692307692307687,-0.12660550458715603,,0.13165001405745944,39.57720075506189,APRN
2022-03-28 04:00:00+00:00,4.75,4.85,4.37,4.44,1961131,10113,4.486046,0.05213270142180115,-0.15105162523900573,,0.3717879310959102,36.35414908468265,APRN
2022-03-29 04:00:00+00:00,4.47,4.61,4.39,4.42,750285,5143,4.480281,0.006833712984054774,-0.15325670498084287,,0.1422377739591567,36.15596587278661,APRN
2022-03-30 04:00:00+00:00,4.4,4.49,4.1801,4.21,1379275,8904,4.270595,-0.14256619144602856,-0.2495543672014261,,0.2614806449249497,34.056599924218276,APRN
2022-03-31 04:00:00+00:00,4.24,4.245,4.04,4.05,694614,4943,4.113996,-0.22857142857142865,-0.2344045368620038,,0.13168375899940113,32.50784829385611,APRN
2022-04-01 04:00:00+00:00,4.17,4.23,3.96,4.07,823937,6430,4.046804,-0.14495798319327724,-0.17444219066937106,,0.15620059679000073,32.918504059132566,APRN
2022-04-04 04:00:00+00:00,4.09,4.44,4.04,4.27,1123393,7480,4.275798,-0.03828828828828845,-0.022883295194508158,,0.21297096383547445,37.04373519602552,APRN
2022-04-05 04:00:00+00:00,4.28,4.46,4.13,4.23,446812,3735,4.232136,-0.04298642533936636,-0.04943820224719098,,0.08470587078008854,36.55949546369837,APRN
2022-04-06 04:00:00+00:00,4.15,4.24,3.9,4.0,586710,5152,3.988347,-0.04988123515439424,-0.11894273127753308,,0.11122749936301117,33.82174308991719,APRN
