timestamp,open,high,low,close,volume,trade_count,vwap,weekly change,monthly change,yearly change,relative_vol,rsi,symbol
2022-02-16 05:00:00+00:00,1.63,1.67,1.54,1.54,2031242,7150,1.571373,,,,1.9169846656151386,,OCFT
2022-02-17 05:00:00+00:00,1.54,1.56,1.45,1.47,1775851,6572,1.497943,,,,1.6759594058301814,,OCFT
2022-02-18 05:00:00+00:00,1.45,1.48,1.36,1.4,2039649,4869,1.402535,,,,1.9249187719815029,,OCFT
2022-02-22 05:00:00+00:00,1.35,1.39,1.3,1.32,1452952,5471,1.332574,,,,1.3712234701108224,,OCFT
2022-02-23 05:00:00+00:00,1.32,1.36,1.29,1.31,1126792,5323,1.310854,,,,1.0634099655963265,,OCFT
2022-02-24 05:00:00+00:00,1.3,1.4899,1.3,1.455,1385410,3910,1.414235,-0.05519480519480513,,,1.3074807066759495,,OCFT
2022-02-25 05:00:00+00:00,1.48,1.56,1.42,1.55,1003446,3368,1.483125,0.054421768707483054,,,0.9470021763890508,,OCFT
2022-02-28 05:00:00+00:00,1.54,1.665,1.51,1.58,1757466,6806,1.597717,0.12857142857142878,,,1.6586085618257083,,OCFT
2022-03-01 05:00:00+00:00,1.58,1.67,1.535,1.59,1708423,6407,1.598325,0.20454545454545459,,,1.6123242298968867,,OCFT
2022-03-02 05:00:00+00:00,1.58,1.58,1.465,1.55,648111,3257,1.523527,0.1832061068702291,,,0.6116547652207335,,OCFT
2022-03-03 05:00:00+00:00,1.57,1.57,1.395,1.43,1046361,3921,1.442011,-0.01718213058419249,,,0.9875032082330525,,OCFT
2022-03-04 05:00:00+00:00,1.4,1.4196,1.33,1.34,656247,2645,1.370378,-0.13548387096774195,,,0.6193331153333467,,OCFT
2022-03-07 05:00:00+00:00,1.32,1.39,1.25,1.29,1978491,5292,1.318345,-0.18354430379746833,,,1.8672009086349934,,OCFT
2022-03-08 05:00:00+00:00,1.28,1.45,1.27,1.41,2480609,7109,1.37108,-0.1132075471698114,,,2.341074778084986,,OCFT
2022-03-09 05:00:00+00:00,1.4,1.48,1.4,1.45,911995,3595,1.442873,-0.06451612903225812,,,0.8606952938732452,45.360824742268036,OCFT
2022-03-10 05:00:00+00:00,1.42,1.48,1.37,1.47,2224728,5485,1.442558,0.027972027972027913,,,2.099587080793247,46.54771140418929,OCFT
