Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol
2022-02-16 00:00:00-05:00,1.0499999523162842,1.090000033378601,1.0299999713897705,1.0700000524520874,179000,0,0,,,,0.36658143277233135,,GLYC
2022-02-17 00:00:00-05:00,1.0499999523162842,1.1299999952316284,1.0299999713897705,1.1200000047683716,419900,0,0,,,,0.8599304112910723,,GLYC
2022-02-18 00:00:00-05:00,1.1200000047683716,1.1200000047683716,1.059999942779541,1.1100000143051147,295600,0,0,,,,0.6053713493156488,,GLYC
2022-02-22 00:00:00-05:00,1.149999976158142,1.149999976158142,1.0800000429153442,1.1100000143051147,139800,0,0,,,,0.28630214693615597,,GLYC
2022-02-23 00:00:00-05:00,1.1200000047683716,1.149999976158142,1.090000033378601,1.1100000143051147,210300,0,0,,,,0.43068198498335913,,GLYC
2022-02-24 00:00:00-05:00,1.100000023841858,1.1399999856948853,1.0399999618530273,1.1200000047683716,316400,0,0,0.046728925107714536,,,0.6479685213919868,,GLYC
2022-02-25 00:00:00-05:00,1.1299999952316284,1.2200000286102295,1.1100000143051147,1.190000057220459,321800,0,0,0.06250004656612851,,,0.659027402604113,,GLYC
2022-02-28 00:00:00-05:00,1.190000057220459,1.2599999904632568,1.190000057220459,1.2300000190734863,213700,0,0,0.10810811101069606,,,0.4376449842650682,,GLYC
2022-03-01 00:00:00-05:00,1.2400000095367432,1.2899999618530273,1.2200000286102295,1.2699999809265137,199700,0,0,0.14414411221567636,,,0.40897381075214845,,GLYC
2022-03-02 00:00:00-05:00,1.2699999809265137,1.3700000047683716,1.2400000095367432,1.3600000143051147,276300,0,0,0.2252252223226372,,,0.5658460886871237,,GLYC
2022-03-03 00:00:00-05:00,1.340000033378601,1.340000033378601,1.090000033378601,1.090000033378601,636500,0,0,-0.026785688626827175,,,1.3035144243552452,,GLYC
2022-03-04 00:00:00-05:00,1.1399999856948853,1.1399999856948853,1.0499999523162842,1.0700000524520874,273800,0,0,-0.1008403352926398,,,0.5607262362741023,,GLYC
2022-03-07 00:00:00-05:00,1.100000023841858,1.100000023841858,1.0299999713897705,1.0499999523162842,161000,0,0,-0.14634151541947904,,,0.32971849539857734,,GLYC
2022-03-08 00:00:00-05:00,1.0700000524520874,1.1200000047683716,1.0299999713897705,1.0499999523162842,182100,0,0,-0.17322837158606175,,,0.37293004976447786,,GLYC
2022-03-09 00:00:00-05:00,1.1399999856948853,1.1399999856948853,1.090000033378601,1.100000023841858,125900,0,0,-0.19117646156504087,,,0.25783576751975706,52.23880358012144,GLYC
2022-03-10 00:00:00-05:00,1.100000023841858,1.159999966621399,1.100000023841858,1.159999966621399,132800,0,0,0.06422012027451385,,,0.2719665601796961,56.43978430583646,GLYC
2022-03-11 00:00:00-05:00,1.1699999570846558,1.1699999570846558,1.0800000429153442,1.100000023841858,110400,0,0,0.028037355064628677,,,0.22609268255902445,51.55617549769773,GLYC
2022-03-14 00:00:00-04:00,1.090000033378601,1.1100000143051147,1.0,1.0,336700,0,0,-0.04761900436850974,,,0.6895417229857205,44.625541388297826,GLYC
2022-03-15 00:00:00-04:00,1.0,1.0399999618530273,1.0,1.0299999713897705,152300,0,0,-0.01904760174740394,,,0.3119014090012629,46.930396050725236,GLYC
2022-03-16 00:00:00-04:00,1.0399999618530273,1.100000023841858,1.0199999809265137,1.0800000429153442,134300,0,0,-0.018181800448205276,,,0.27503847162750894,50.61952458775405,GLYC
2022-03-17 00:00:00-04:00,1.1100000143051147,1.159999966621399,1.1100000143051147,1.159999966621399,124800,0,0,0.0,0.08411206519388603,,0.25558303245802766,55.901597896954016,GLYC
2022-03-18 00:00:00-04:00,1.1699999570846558,1.2300000190734863,1.1699999570846558,1.2000000476837158,195800,0,0,0.09090911061310525,0.07142860944173757,,0.40098684098783505,58.30323561299775,GLYC
2022-03-21 00:00:00-04:00,1.2300000190734863,1.2300000190734863,1.159999966621399,1.2000000476837158,90000,0,0,0.20000004768371582,0.08108111010696084,,0.18431468686876995,58.30323561299774,GLYC
2022-03-22 00:00:00-04:00,1.1799999475479126,1.2599999904632568,1.1799999475479126,1.2599999904632568,150200,0,0,0.22330099559434857,0.13513511191443128,,0.30760073297432494,61.91179972495369,GLYC
2022-03-23 00:00:00-04:00,1.2400000095367432,1.2999999523162842,1.2200000286102295,1.2400000095367432,75800,0,0,0.14814811135515904,0.11711711131194114,,0.15523392516280846,60.046355986385706,GLYC
2022-03-24 00:00:00-04:00,1.2300000190734863,1.2999999523162842,1.2100000381469727,1.2799999713897705,79900,0,0,0.10344828294942299,0.14285711244661004,,0.16363048312016354,62.48120632487337,GLYC
2022-03-25 00:00:00-04:00,1.2899999618530273,1.3200000524520874,1.2300000190734863,1.2300000190734863,134200,0,0,0.02499997516473229,0.0336134117055904,,0.2748336775309881,57.74404902525851,GLYC
2022-03-28 00:00:00-04:00,1.25,1.2599999904632568,1.1200000047683716,1.1699999570846558,153600,0,0,-0.025000074505802994,-0.04878053744586641,,0.31456373225603407,52.591190764605464,GLYC
2022-03-29 00:00:00-04:00,1.1799999475479126,1.2000000476837158,1.1100000143051147,1.159999966621399,193500,0,0,-0.0793650988878909,-0.08661418579303093,,0.3962765767678554,51.762131296895596,GLYC
2022-03-30 00:00:00-04:00,1.159999966621399,1.2100000381469727,1.1200000047683716,1.149999976158142,125900,0,0,-0.07258067152130476,-0.15441179113095171,,0.25783576751975706,50.8980423669637,GLYC
2022-03-31 00:00:00-04:00,1.1299999952316284,1.1699999570846558,1.1299999952316284,1.1399999856948853,67300,0,0,-0.10937499126885064,0.045871514481795606,,0.13782642695853575,49.999178661213435,GLYC
2022-04-01 00:00:00-04:00,1.149999976158142,1.2000000476837158,1.1299999952316284,1.149999976158142,67200,0,0,-0.06504068428844845,0.07476628017234321,,0.1376216328620149,50.93237386261866,GLYC
2022-04-04 00:00:00-04:00,1.159999966621399,1.190000057220459,1.1100000143051147,1.1299999952316284,159100,0,0,-0.03418800283779255,0.07619052052227748,,0.3258274075646811,48.96409002905862,GLYC
2022-04-05 00:00:00-04:00,1.1200000047683716,1.149999976158142,1.100000023841858,1.100000023841858,85200,0,0,-0.05172409009139556,0.04761911790117157,,0.17448457023576888,46.08703281969209,GLYC
2022-04-06 00:00:00-04:00,1.1100000143051147,1.1100000143051147,1.0499999523162842,1.0700000524520874,142800,0,0,-0.0695651524909715,-0.027272700672307915,,0.29244596983178167,43.34427633909834,GLYC
2022-04-07 00:00:00-04:00,1.059999942779541,1.0800000429153442,1.0299999713897705,1.0800000429153442,99600,0,0,-0.05263152941442195,-0.068965453455194,,0.2039749201347721,44.5293228549649,GLYC
2022-04-08 00:00:00-04:00,1.059999942779541,1.0700000524520874,1.0399999618530273,1.059999942779541,66400,0,0,-0.0782609002125968,-0.03636370926848953,,0.13598328008984806,42.609693914702056,GLYC
