timestamp,open,high,low,close,volume,trade_count,vwap,weekly change,monthly change,yearly change,relative_vol,rsi
2022-02-15 05:00:00+00:00,21.96,22.67,21.94,22.64,4816823,39122,22.398474,,,,0.7589630127285986,
2022-02-16 05:00:00+00:00,21.97,22.9,21.97,22.65,4996943,36500,22.546376,,,,0.7873436316246375,
2022-02-17 05:00:00+00:00,22.35,22.8201,21.19,21.35,4087722,37130,21.746312,,,,0.644082168748358,
2022-02-18 05:00:00+00:00,21.18,22.055,21.085,21.61,4980118,39162,21.550303,,,,0.7846925994631571,
2022-02-22 05:00:00+00:00,21.83,22.18,20.2,20.25,5649840,47237,21.038413,,,,0.8902173876504379,
2022-02-23 05:00:00+00:00,20.37,20.5,19.39,19.56,7788432,59727,19.876111,-0.1360424028268552,,,1.2271847678753867,
2022-02-24 05:00:00+00:00,18.77,20.53,18.65,20.475,5794718,53059,19.675012,-0.0960264900662251,,,0.913045098645443,
2022-02-25 05:00:00+00:00,20.46,20.895,20.16,20.88,3682182,35376,20.678358,-0.022014051522248335,,,0.5801832336656374,
2022-02-28 05:00:00+00:00,20.68,20.8446,19.88,20.74,9198489,64452,20.527487,-0.04025913928736702,,,1.4493604859449627,
2022-03-01 05:00:00+00:00,20.57,21.13,19.36,19.54,14292020,103414,22.321473,-0.03506172839506172,,,2.251923011739768,
2022-03-02 05:00:00+00:00,24.9465,27.5,24.5,26.93,68188324,375627,26.446094,0.3767893660531698,,,10.744097471705686,
2022-03-03 05:00:00+00:00,27.05,27.05,25.445,25.68,16762337,113261,26.019067,0.2542124542124542,,,2.6411586620251684,
2022-03-04 05:00:00+00:00,25.55,26.0,23.77,24.26,11654232,86955,24.350453,0.16187739463601547,,,1.8362997830225525,
2022-03-07 05:00:00+00:00,24.31,24.87,23.13,23.43,8936655,75767,23.770783,0.1297010607521698,,,1.408104595605048,
2022-03-08 05:00:00+00:00,23.66,25.55,23.125,24.36,10375782,77590,24.451646,0.24667349027635632,,,1.6348607300154403,54.75138121546961
2022-03-09 05:00:00+00:00,25.0,25.4392,23.98,24.02,6115725,53567,24.417277,-0.10805792796138136,,,0.9636245863756273,53.6657502291094
2022-03-10 05:00:00+00:00,23.99,24.53,23.2899,23.96,5077763,42182,23.799477,-0.0669781931464174,,,0.8000780399034398,53.4642813818818
2022-03-11 05:00:00+00:00,24.03,24.2,22.84,22.99,5056716,51222,23.28709,-0.05234954657873059,,,0.796761768051869,50.18421240667793
2022-03-14 04:00:00+00:00,23.01,24.255,22.84,24.23,5886437,50646,23.764537,0.03414425949637212,,,0.9274968085306629,54.06399260319367
2022-03-15 04:00:00+00:00,24.12,24.8801,23.98,24.71,4870234,42110,24.444436,0.014367816091954033,,,0.767378720233908,55.508505265430095
2022-03-16 04:00:00+00:00,24.89,26.23,24.52,25.53,5765675,53314,25.352485,0.06286427976686104,0.12765017667844525,,0.9084689365612899,57.941701339499886
2022-03-17 04:00:00+00:00,25.97,26.28,25.17,26.11,4449090,39739,25.837907,0.0897328881469115,0.15275938189845473,,0.7010211399299249,59.62369928638541
2022-03-18 04:00:00+00:00,25.75,26.95,25.7,26.87,5577115,43994,26.482782,0.16876903001304933,0.2585480093676815,,0.8787584685453166,61.78058943892716
2022-03-21 04:00:00+00:00,26.99,27.15,26.27,26.42,4746753,41229,26.572797,0.09038382170862569,0.22258213789912085,,0.7479224288620349,59.74546915886243
