Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol
2022-02-16 00:00:00-05:00,7.170000076293945,7.179999828338623,6.870999813079834,6.96999979019165,24400,0,0,,,,0.07023356819148562,,INZY
2022-02-17 00:00:00-05:00,7.0,7.03000020980835,6.854000091552734,6.900000095367432,21600,0,0,,,,0.06217397839902005,,INZY
2022-02-18 00:00:00-05:00,6.809999942779541,6.809999942779541,6.5,6.539999961853027,31400,0,0,,,,0.09038254267264952,,INZY
2022-02-22 00:00:00-05:00,6.599999904632568,6.610000133514404,6.340000152587891,6.449999809265137,102000,0,0,,,,0.2935993424398169,,INZY
2022-02-23 00:00:00-05:00,6.320000171661377,6.320000171661377,5.929999828338623,5.960000038146973,27500,0,0,,,,0.07915668546171534,,INZY
2022-02-24 00:00:00-05:00,5.579999923706055,6.090000152587891,5.510000228881836,5.78000020980835,78500,0,0,-0.17073165225311726,,,0.2259563566816238,,INZY
2022-02-25 00:00:00-05:00,5.75,5.820000171661377,5.699999809265137,5.789999961853027,16700,0,0,-0.1608695823438675,,,0.048069696262205315,,INZY
2022-02-28 00:00:00-05:00,5.764999866485596,5.840000152587891,5.739999771118164,5.769999980926514,84200,0,0,-0.11773700082841343,,,0.242363378759143,,INZY
2022-03-01 00:00:00-05:00,5.75,5.809000015258789,5.659999847412109,5.690000057220459,84000,0,0,-0.11782942240602423,,,0.24178769377396686,,INZY
2022-03-02 00:00:00-05:00,5.690000057220459,5.690000057220459,5.400000095367432,5.650000095367432,67100,0,0,-0.05201341288513206,,,0.19314231252658542,,INZY
2022-03-03 00:00:00-05:00,5.679999828338623,5.800000190734863,5.449999809265137,5.5,172100,0,0,-0.04844294111498548,,,0.495376929744044,,INZY
2022-03-04 00:00:00-05:00,5.489999771118164,5.650000095367432,5.329999923706055,5.46999979019165,31800,0,0,-0.055267732948130144,,,0.09153391264300174,,INZY
2022-03-07 00:00:00-05:00,5.539999961853027,5.539999961853027,5.130000114440918,5.300000190734863,31200,0,0,-0.08145576979987801,,,0.0898068576874734,,INZY
2022-03-08 00:00:00-05:00,5.329999923706055,5.340000152587891,5.080999851226807,5.150000095367432,31500,0,0,-0.09490333153297281,,,0.09067038516523758,,INZY
2022-03-09 00:00:00-05:00,5.175000190734863,5.199999809265137,5.050000190734863,5.070000171661377,35600,0,0,-0.10265485202055313,,,0.10247192736134786,0.5208206569924971,INZY
2022-03-10 00:00:00-05:00,5.03000020980835,5.349999904632568,4.834000110626221,4.889999866485596,61700,0,0,-0.11090911518443713,,,0.17759881792683044,0.4730597173451573,INZY
2022-03-11 00:00:00-05:00,4.949999809265137,4.96999979019165,4.730000019073486,4.78000020980835,26300,0,0,-0.12614252410403215,,,0.07570257555065868,0.44613484938879255,INZY
2022-03-14 00:00:00-04:00,4.739999771118164,4.873000144958496,4.25,4.260000228881836,37900,0,0,-0.19622640083505882,,,0.10909230469087315,0.3459060633326842,INZY
2022-03-15 00:00:00-04:00,4.360000133514404,4.534999847412109,4.0,4.03000020980835,117000,0,0,-0.2174757019065986,,,0.3367757163280253,0.3124680013481828,INZY
2022-03-16 00:00:00-04:00,4.0,4.039999961853027,3.5399999618530273,3.869999885559082,199700,0,0,-0.2366864389491864,,,0.5748214576983475,0.2913670953692664,INZY
2022-03-17 00:00:00-04:00,3.819999933242798,4.300000190734863,3.7100000381469727,4.269999980926514,149100,0,0,-0.1267893461119194,-0.38737444627539885,,0.42917315644879117,15.63062352836306,INZY
2022-03-18 00:00:00-04:00,4.269999980926514,4.429999828338623,4.079999923706055,4.340000152587891,147400,0,0,-0.09205021713547168,-0.3710144793328758,,0.42427983407479425,18.007833810261534,INZY
