Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol,sma50,sma200
2022-02-22 00:00:00-05:00,3.740000009536743,3.880000114440918,3.559999942779541,3.6500000953674316,160500,0,0,,,,1.4457393083885695,,KUKE,,
2022-02-23 00:00:00-05:00,3.821000099182129,3.86899995803833,3.5399999618530273,3.740000009536743,235700,0,0,,,,2.123119968767513,,KUKE,,
2022-02-24 00:00:00-05:00,3.740000009536743,3.9100000858306885,3.549999952316284,3.680000066757202,236800,0,0,,,,2.1330284624698646,,KUKE,,
2022-02-25 00:00:00-05:00,3.740000009536743,3.809999942779541,3.369999885559082,3.5,144200,0,0,,,,1.2989134471628143,,KUKE,,
2022-02-28 00:00:00-05:00,3.4000000953674316,3.6500000953674316,3.4000000953674316,3.619999885559082,141700,0,0,,,,1.2763941432938335,,KUKE,,
2022-03-01 00:00:00-05:00,3.740000009536743,3.890000104904175,3.625,3.8399999141693115,125700,0,0,0.05205474351713768,,,1.1322705985323562,,KUKE,,
2022-03-02 00:00:00-05:00,3.950000047683716,3.950000047683716,3.7200000286102295,3.859999895095825,194200,0,0,0.03208553081633436,,,1.749299524542431,,KUKE,,
2022-03-03 00:00:00-05:00,3.880000114440918,3.9600000381469727,3.6600000858306885,3.880000114440918,146100,0,0,0.05434783805858867,,,1.3160281181032398,,KUKE,,
2022-03-04 00:00:00-05:00,3.7850000858306885,3.880000114440918,3.6700000762939453,3.7300000190734863,199300,0,0,0.0657142911638533,,,1.795238904435152,,KUKE,,
2022-03-07 00:00:00-05:00,3.700000047683716,3.9000000953674316,3.6500000953674316,3.7200000286102295,163200,0,0,0.027624349782459534,,,1.4700601565670688,,KUKE,,
2022-03-08 00:00:00-05:00,3.690000057220459,3.75,3.5999999046325684,3.6700000762939453,113500,0,0,-0.044270792102905965,,,1.0223763956517298,,KUKE,,
2022-03-09 00:00:00-05:00,3.75,3.9000000953674316,3.7300000190734863,3.7799999713897705,164000,0,0,-0.02072536939902392,,,1.4772663338051426,,KUKE,,
2022-03-10 00:00:00-05:00,3.680000066757202,3.9600000381469727,3.6500000953674316,3.809999942779541,166500,0,0,-0.01804128082389589,,,1.4997856376741234,,KUKE,,
2022-03-11 00:00:00-05:00,3.940000057220459,3.940000057220459,3.700000047683716,3.75,136200,0,0,0.005361925153952507,,,1.2268516747820757,,KUKE,,
2022-03-14 00:00:00-04:00,3.690000057220459,3.700000047683716,3.109999895095825,3.4100000858306885,187600,0,0,-0.08333331731057947,,,1.6898485623283217,41.78082046376339,KUKE,,
2022-03-15 00:00:00-04:00,3.5899999141693115,3.7300000190734863,3.4800000190734863,3.559999942779541,160600,0,0,-0.02997278780045287,,,1.4466400805433286,47.58063958828948,KUKE,,
2022-03-16 00:00:00-04:00,3.740000009536743,4.0,3.6760001182556152,3.869999885559082,82000,0,0,0.023809501283202916,,,0.7386331669025713,57.09378303832485,KUKE,,
