Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol,sma50,sma200
2022-02-22 00:00:00-05:00,3.7899999618530273,3.799999952316284,3.4000000953674316,3.4200000762939453,238600,0,0,,,,0.48017497667681336,,FREQ,,
2022-02-23 00:00:00-05:00,3.430000066757202,3.4600000381469727,3.1600000858306885,3.1649999618530273,133700,0,0,,,,0.26906703429040213,,FREQ,,
2022-02-24 00:00:00-05:00,2.9800000190734863,3.119999885559082,2.9200000762939453,3.0,327600,0,0,,,,0.6592846704078963,,FREQ,,
2022-02-25 00:00:00-05:00,3.049999952316284,3.0799999237060547,2.8499999046325684,2.9000000953674316,242100,0,0,,,,0.4872186163179234,,FREQ,,
2022-02-28 00:00:00-05:00,2.890000104904175,2.9000000953674316,2.7699999809265137,2.8399999141693115,242700,0,0,,,,0.4884260973992565,,FREQ,,
2022-03-01 00:00:00-05:00,2.819999933242798,2.9000000953674316,2.7300000190734863,2.75,347200,0,0,-0.19590645068639456,,,0.6987290523981123,,FREQ,,
2022-03-02 00:00:00-05:00,2.7699999809265137,2.869999885559082,2.7100000381469727,2.809999942779541,132500,0,0,-0.11216430437668723,,,0.26665207212773584,,FREQ,,
2022-03-03 00:00:00-05:00,2.8499999046325684,2.859999895095825,2.2300000190734863,2.319999933242798,440400,0,0,-0.22666668891906738,,,0.8862911136985273,,FREQ,,
2022-03-04 00:00:00-05:00,2.319999933242798,2.3499999046325684,2.0899999141693115,2.130000114440918,534000,0,0,-0.2655172260706268,,,1.0746581623864977,,FREQ,,
2022-03-07 00:00:00-05:00,2.0999999046325684,2.240000009536743,2.0,2.190000057220459,316800,0,0,-0.22887319598351985,,,0.6375500109438997,,FREQ,,
2022-03-08 00:00:00-05:00,2.200000047683716,2.259999990463257,1.9600000381469727,2.0,453700,0,0,-0.2727272727272727,,,0.9130569443347453,,FREQ,,
2022-03-09 00:00:00-05:00,2.059999942779541,2.200000047683716,2.0299999713897705,2.190000057220459,189400,0,0,-0.22064053316164933,,,0.38116152800749564,,FREQ,,
2022-03-10 00:00:00-05:00,2.1500000953674316,2.1600000858306885,1.8200000524520874,1.8899999856948853,508800,0,0,-0.18534481031078176,,,1.0239439569705056,,FREQ,,
2022-03-11 00:00:00-05:00,1.9700000286102295,1.9900000095367432,1.7999999523162842,1.809999942779541,294600,0,0,-0.15023481430439756,,,0.5928732109345735,,FREQ,,
2022-03-14 00:00:00-04:00,1.7999999523162842,1.809999942779541,1.6200000047683716,1.7000000476837158,440300,0,0,-0.22374429074611513,,,0.8860898668516385,13.247861288473143,FREQ,,
2022-03-15 00:00:00-04:00,1.7999999523162842,1.9600000381469727,1.7450000047683716,1.9600000381469727,361400,0,0,-0.019999980926513672,,,0.72730610465633,22.51908221947601,FREQ,,
2022-03-16 00:00:00-04:00,2.009999990463257,2.200000047683716,1.899999976158142,2.200000047683716,356800,0,0,0.004566205571678639,,,0.7180487496994427,29.95998423279315,FREQ,,
2022-03-17 00:00:00-04:00,2.2300000190734863,2.7100000381469727,2.200000047683716,2.6500000953674316,580200,0,0,0.4021164631877612,,,1.1676342056491498,41.33596270168539,FREQ,,
2022-03-18 00:00:00-04:00,2.6500000953674316,2.690000057220459,2.4760000705718994,2.549999952316284,345100,0,0,0.4088397971993061,,,0.6945028686134463,39.789348138318445,FREQ,,
2022-03-21 00:00:00-04:00,2.569999933242798,2.569999933242798,2.3499999046325684,2.359999895095825,179400,0,0,0.3882351934703605,,,0.3610368433186099,36.95977362493364,FREQ,,
2022-03-22 00:00:00-04:00,2.3299999237060547,2.509999990463257,2.3299999237060547,2.490000009536743,175400,0,0,0.27040814340536645,-0.27192983801479587,,0.35298696944305563,40.09859091089208,FREQ,,
2022-03-23 00:00:00-04:00,2.4600000381469727,2.740000009536743,2.4600000381469727,2.559999942779541,256600,0,0,0.16363631240592635,-0.19115324687690494,,0.5163994091168077,41.779569789169315,FREQ,,
2022-03-24 00:00:00-04:00,2.549999952316284,2.549999952316284,2.3010001182556152,2.3399999141693115,340000,0,0,-0.11698119624223546,-0.2200000286102295,,0.6842392794221146,38.15553346006421,FREQ,,
2022-03-25 00:00:00-04:00,2.380000114440918,2.380000114440918,2.1600000858306885,2.1700000762939453,348200,0,0,-0.1490195620110374,-0.2517241362300696,,0.7007415208670009,35.58675075373665,FREQ,,
2022-03-28 00:00:00-04:00,2.2100000381469727,2.2200000286102295,2.0,2.0999999046325684,173600,0,0,-0.11016949238156637,-0.2605633915144643,,0.34936452619905617,34.55513558005119,FREQ,,
2022-03-29 00:00:00-04:00,2.1500000953674316,2.315000057220459,2.109999895095825,2.200000047683716,355100,0,0,-0.11646584768767976,-0.19999998266046692,,0.7146275533023321,37.34923566265939,FREQ,,
2022-03-30 00:00:00-04:00,2.319999933242798,2.319999933242798,2.109999895095825,2.1600000858306885,396500,0,0,-0.15624994761310396,-0.23131667978110293,,0.797943747914319,36.67474319117708,FREQ,,
2022-03-31 00:00:00-04:00,2.180000066757202,2.2200000286102295,2.109999895095825,2.119999885559082,220700,0,0,-0.09401710969221488,-0.08620691958562443,,0.44415179108370795,35.975087266581795,FREQ,,
