Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol,sma50,sma200
2022-02-22 00:00:00-05:00,1.4700000286102295,1.4700000286102295,1.3200000524520874,1.3300000429153442,419900,0,0,,,,0.08136335878985097,,TRKA,,
2022-02-23 00:00:00-05:00,1.3600000143051147,1.5,1.3300000429153442,1.5,810000,0,0,,,,0.15695241871821694,,TRKA,,
2022-02-24 00:00:00-05:00,1.3300000429153442,1.3300000429153442,1.0499999523162842,1.1100000143051147,1432000,0,0,,,,0.27747637482035387,,TRKA,,
2022-02-25 00:00:00-05:00,1.1039999723434448,1.159999966621399,0.9509999752044678,0.972000002861023,915300,0,0,,,,0.17735623315158514,,TRKA,,
2022-02-28 00:00:00-05:00,1.0,1.0,0.8399999737739563,0.984000027179718,701700,0,0,,,,0.13596729903033683,,TRKA,,
2022-03-01 00:00:00-05:00,0.9710000157356262,0.9850000143051147,0.9210000038146973,0.9660000205039978,124500,0,0,-0.2736842185459353,,,0.024124168062244454,,TRKA,,
2022-03-02 00:00:00-05:00,0.9779999852180481,1.059999942779541,0.9300000071525574,1.059999942779541,521100,0,0,-0.293333371480306,,,0.10097272270871956,,TRKA,,
2022-03-03 00:00:00-05:00,1.0499999523162842,1.0700000524520874,0.9779999852180481,1.0199999809265137,122900,0,0,-0.08108111010696084,,,0.023814138593171434,,TRKA,,
2022-03-04 00:00:00-05:00,0.9769999980926514,1.0299999713897705,0.9610000252723694,1.0099999904632568,143000,0,0,0.03909463733578522,,,0.027708883798401262,,TRKA,,
2022-03-07 00:00:00-05:00,0.9890000224113464,1.0,0.9419999718666077,0.9639999866485596,102600,0,0,-0.020325243880817134,,,0.01988063970430748,,TRKA,,
2022-03-08 00:00:00-05:00,0.9409999847412109,0.9639999866485596,0.9300000071525574,0.9549999833106995,77500,0,0,-0.011387201821754789,,,0.015017052408224459,,TRKA,,
2022-03-09 00:00:00-05:00,0.9599999785423279,0.9800000190734863,0.9399999976158142,0.9570000171661377,77300,0,0,-0.09716974639009512,,,0.014978298724590331,,TRKA,,
2022-03-10 00:00:00-05:00,0.9980000257492065,1.100000023841858,0.949999988079071,1.0099999904632568,252800,0,0,-0.00980391240220746,,,0.048984656113537334,,TRKA,,
2022-03-11 00:00:00-05:00,1.0099999904632568,1.2799999713897705,1.0099999904632568,1.2200000286102295,1411400,0,0,0.2079208318117427,,,0.27348474540603873,,TRKA,,
2022-03-14 00:00:00-04:00,1.1799999475479126,1.187000036239624,1.0499999523162842,1.059999942779541,401900,0,0,0.09958501811263987,,,0.07787552726277949,40.01478918207438,TRKA,,
