timestamp,open,high,low,close,volume,trade_count,vwap,weekly change,monthly change,yearly change,relative_vol,rsi
2022-02-15 05:00:00+00:00,42.41,43.26,41.02,41.68,463330,7868,41.677819,,,,0.6530857986881872,
2022-02-16 05:00:00+00:00,40.98,42.04,40.49,41.74,499586,8382,41.28483,,,,0.7041903650172375,
2022-02-17 05:00:00+00:00,41.24,41.45,40.16,40.24,321476,6150,40.607517,,,,0.45313580001097203,
2022-02-18 05:00:00+00:00,40.1,40.76,38.61,40.1,785347,9747,39.853665,,,,1.1069841640782419,
2022-02-22 05:00:00+00:00,39.84,41.84,39.445,39.87,400585,7387,40.361772,,,,0.5646437197408056,
2022-02-23 05:00:00+00:00,40.06,40.06,38.43,38.59,467678,8171,38.924526,-0.07413627639155462,,,0.6592145126775603,
2022-02-24 05:00:00+00:00,37.47,39.82,37.01,39.67,115732,2104,38.744458,-0.04959271681839961,,,0.16312979011456474,
2022-02-25 05:00:00+00:00,41.54,42.44,40.615,42.41,353283,6702,41.999682,0.05392644135188851,,,0.49796928801924945,
2022-02-28 05:00:00+00:00,42.97,43.54,41.985,43.16,406151,6550,43.05679,0.07630922693266817,,,0.5724892629939912,
2022-03-01 05:00:00+00:00,43.08,43.85,42.67,43.1,364315,5846,43.154684,0.08101329320290951,,,0.5135194197420563,
2022-03-02 05:00:00+00:00,43.33,43.54,42.4,43.36,288598,5319,43.184628,0.12360715211194595,,,0.4067926862707216,
2022-03-03 05:00:00+00:00,43.99,44.0,41.92,42.54,516657,7437,42.563176,0.07234686160826809,,,0.7282527561194888,
2022-03-04 05:00:00+00:00,42.04,42.41,40.78,41.03,443462,8136,41.371383,-0.03253949540202772,,,0.6250809022896443,
2022-03-07 05:00:00+00:00,41.22,41.3976,39.0,39.05,567697,8600,39.936835,-0.09522706209453202,,,0.8001960776506762,
2022-03-08 05:00:00+00:00,38.89,38.89,36.7,36.97,550958,9077,37.498141,-0.14222737819025533,,,0.7766016564298583,33.74741200828156
2022-03-09 05:00:00+00:00,37.66,38.51,37.27,38.18,387921,7518,38.123025,-0.11946494464944646,,,0.5467932059502304,39.21387170620038
2022-03-10 05:00:00+00:00,37.28,37.64,36.04,36.81,374336,9285,36.697492,-0.13469675599435815,,,0.5276444986030286,35.62935098977038
2022-03-11 05:00:00+00:00,37.18,37.38,34.9,34.96,594093,8989,35.351552,-0.14794053131854745,,,0.8374025023202927,31.448818952236866
2022-03-14 04:00:00+00:00,35.03,35.182,33.42,33.84,583437,9156,34.169005,-0.13341869398207407,,,0.8223823605836874,29.213984218775817
2022-03-15 04:00:00+00:00,35.27,36.68,34.96,36.36,591649,8920,36.111822,-0.016499864755206928,,,0.8339575674099826,39.61217254983628
2022-03-16 04:00:00+00:00,36.98,38.57,36.768,38.0,361695,6044,37.934245,-0.004714510214772094,-0.08829174664107486,,0.5098264044126732,45.24894723511448
2022-03-17 04:00:00+00:00,37.41,38.16,37.1,37.88,694007,7458,37.789745,0.029068187992393302,-0.0924772400574988,,0.9782360647706662,44.91855553148282
2022-03-18 04:00:00+00:00,38.05,39.76,37.31,39.07,2652667,11447,39.000409,0.11756292906178478,-0.029075546719681933,,3.739061028529984,48.90298873980818
2022-03-21 04:00:00+00:00,39.73,40.105,38.44,38.76,379266,7942,38.929939,0.14539007092198575,-0.033416458852867925,,0.5345935694327456,47.93030679386333
2022-03-22 04:00:00+00:00,38.51,39.56,38.19,39.14,311490,5181,39.08665,0.07645764576457648,-0.01830950589415592,,0.43906005532424713,49.262511623616916
