timestamp,open,high,low,close,volume,trade_count,vwap,weekly change,monthly change,yearly change,relative_vol,rsi
2022-02-15 05:00:00+00:00,3.13,3.25,3.08,3.22,3366972,12468,3.196165,,,,2.1140265447008564,
2022-02-16 05:00:00+00:00,3.28,3.82,3.27,3.75,5927041,21165,3.569277,,,,3.7214215044052366,
2022-02-17 05:00:00+00:00,3.72,4.005,3.57,3.6,2608219,12981,3.74847,,,,1.6376269836497372,
2022-02-18 05:00:00+00:00,3.54,3.78,3.5,3.74,2063836,10148,3.674893,,,,1.2958242860080917,
2022-02-22 05:00:00+00:00,3.64,3.68,3.32,3.4,2554032,12917,3.445865,,,,1.603604498052083,
2022-02-23 05:00:00+00:00,3.51,3.54,3.3,3.32,1437826,8912,3.400098,0.03105590062111796,,,0.9027703024144702,
2022-02-24 05:00:00+00:00,3.15,3.33,3.09,3.26,1111600,4850,3.213647,-0.1306666666666667,,,0.6979422184352801,
2022-02-25 05:00:00+00:00,3.57,3.585,3.365,3.5,1661678,9254,3.442946,-0.02777777777777779,,,1.043320645596527,
2022-02-28 05:00:00+00:00,3.54,3.56,3.29,3.38,2063971,10737,3.386489,-0.09625668449197866,,,1.2959090486920506,
2022-03-01 05:00:00+00:00,3.4,3.43,3.225,3.27,1280272,6867,3.301408,-0.038235294117647034,,,0.8038465993887846,
2022-03-02 05:00:00+00:00,3.26,3.26,3.15,3.24,1044004,5296,3.21749,-0.02409638554216853,,,0.655500600769437,
2022-03-03 05:00:00+00:00,3.27,3.329,3.095,3.12,1529985,6887,3.159941,-0.04294478527607348,,,0.96063433345871,
2022-03-04 05:00:00+00:00,3.0701,3.215,2.9,2.92,1945723,8601,2.975884,-0.1657142857142857,,,1.2216644720048115,
2022-03-07 05:00:00+00:00,2.95,3.3,2.95,3.02,3150724,14338,3.124914,-0.10650887573964496,,,1.9782505381767537,
2022-03-08 05:00:00+00:00,3.06,3.18,2.845,3.08,1901769,9607,3.012407,-0.05810397553516822,,,1.1940669978512453,46.92982456140351
2022-03-09 05:00:00+00:00,3.17,3.32,3.13,3.29,1405410,7232,3.25577,0.015432098765431945,,,0.882417212316595,51.71884591774094
2022-03-10 05:00:00+00:00,3.22,3.34,3.165,3.34,1570309,7621,3.251424,0.07051282051282048,,,0.9859526332213803,52.81072598883094
2022-03-11 05:00:00+00:00,3.35,3.39,3.22,3.24,1362480,8244,3.263315,0.1095890410958904,,,0.8554626788176506,50.357830807302875
2022-03-14 04:00:00+00:00,2.99,3.2,2.93,3.03,2601902,12858,3.045518,0.0033112582781456013,,,1.6336607179121916,45.570986916073736
2022-03-15 04:00:00+00:00,3.01,3.17,2.955,3.16,1361977,8148,3.086731,0.025974025974025983,,,0.8551468593359369,48.814656533616656
2022-03-16 04:00:00+00:00,3.16,3.47,3.16,3.46,2206516,11022,3.349581,0.05167173252279622,0.07453416149068315,,1.3854090248767008,55.41752854654821
2022-03-17 04:00:00+00:00,3.43,3.6,3.36,3.6,1745387,9949,3.526171,0.07784431137724557,-0.039999999999999925,,1.0958791604966698,58.13185712441088
2022-03-18 04:00:00+00:00,3.61,3.89,3.6,3.89,6085702,12124,3.836282,0.2006172839506173,0.08055555555555549,,3.8210402614393857,63.13829005119377
2022-03-21 04:00:00+00:00,3.89,4.02,3.7,3.73,2602932,10153,3.844415,0.23102310231023115,-0.002673796791443861,,1.6343074257972117,58.95001411896214
2022-03-22 04:00:00+00:00,3.72,3.86,3.72,3.78,1213222,7971,3.798416,0.19620253164556956,0.11176470588235299,,0.7617477996891754,59.84641343876348
2022-03-23 04:00:00+00:00,3.77,3.91,3.69,3.86,1250875,6649,3.823028,0.11560693641618491,0.16265060240963858,,0.7853890540529246,61.302464094076704
2022-03-24 04:00:00+00:00,3.89,4.17,3.89,4.12,2181552,8825,4.078629,0.14444444444444438,0.2638036809815951,,1.3697348349333593,65.66070791684155
2022-03-25 04:00:00+00:00,4.16,4.3,4.04,4.13,2160763,9539,4.139644,0.06169665809768632,0.17999999999999994,,1.3566820094754148,65.82015246274023
2022-03-28 04:00:00+00:00,4.14,4.53,4.1,4.41,4483241,24523,4.351528,0.18230563002680977,0.304733727810651,,2.8149002962576497,70.0179574660547
2022-03-29 04:00:00+00:00,4.45,4.745,4.42,4.7,2423370,13035,4.623034,0.24338624338624348,0.43730886850152917,,1.521565521671019,73.63024918476096
2022-03-30 04:00:00+00:00,4.66,4.905,4.61,4.7,4857012,18749,4.73216,0.21761658031088094,0.4506172839506173,,3.049580541783714,73.63024918476094
2022-03-31 04:00:00+00:00,4.79,4.81,4.47,4.5,3177457,12502,4.529833,0.09223300970873782,0.4423076923076923,,1.9950354332158238,67.15846909332608
2022-04-01 04:00:00+00:00,4.49,4.555,4.2612,4.42,2766306,10704,4.357251,0.07021791767554486,0.5136986301369864,,1.7368853423091273,64.70842997370622
2022-04-04 04:00:00+00:00,4.48,4.92,4.48,4.85,2055811,10415,4.815373,0.09977324263038545,0.6059602649006621,,1.2907856153505322,70.86162536228393
2022-04-05 04:00:00+00:00,4.81,5.0,4.795,4.9,3201111,8461,4.912805,0.042553191489361764,0.590909090909091,,2.009887111188897,71.48421416129943
2022-04-06 04:00:00+00:00,4.81,4.85,4.575,4.65,2366124,11975,4.70174,-0.010638297872340385,0.4133738601823709,,1.4856223764420284,64.10846640553383
2022-04-07 04:00:00+00:00,4.64,4.75,4.3323,4.44,1571452,7722,4.481236,-0.013333333333333197,0.3293413173652697,,0.9866702906122327,58.6355261818215
2022-04-08 04:00:00+00:00,4.4,4.52,4.185,4.22,1346411,7585,4.283817,-0.045248868778280604,0.3024691358024689,,0.8453734079396041,53.48420172883436
2022-04-11 04:00:00+00:00,4.18,4.18,3.97,4.07,1910586,9801,4.078373,-0.1608247422680411,0.3432343234323434,,1.199602942921364,50.24313432134322
2022-04-12 04:00:00+00:00,4.19,4.24,4.02,4.08,1214670,6043,4.107578,-0.1673469387755102,0.2911392405063291,,0.7626569579586018,50.4586722038611
2022-04-13 04:00:00+00:00,4.09,4.245,4.02,4.23,1208282,6120,4.159772,-0.0903225806451613,0.2225433526011562,,0.7586461133280111,53.69863716469221
2022-04-14 04:00:00+00:00,4.25,4.2701,4.02,4.04,1141581,6273,4.089798,-0.09009009009009017,0.12222222222222223,,0.7167664408632292,49.30047907320889
2022-04-18 04:00:00+00:00,4.0,4.0351,3.725,3.79,1623568,10052,3.833366,-0.10189573459715628,-0.02570694087403602,,1.0193924538507835,44.173722869888685
2022-04-19 04:00:00+00:00,3.77,3.97,3.715,3.86,915773,5752,3.866722,-0.051597051597051746,0.034852546916890104,,0.5749879805713672,45.87104352165189
2022-04-20 04:00:00+00:00,3.88,3.9,3.7292,3.78,719240,4673,3.807766,-0.07352941176470595,0.0,,0.45159046526393565,44.21647052664371
2022-04-21 04:00:00+00:00,3.88,3.96,3.55,3.6,1262580,8094,3.653281,-0.14893617021276606,-0.06735751295336778,,0.7927382926880316,40.6625393762377
2022-04-22 04:00:00+00:00,3.57,3.68,3.42,3.5,1134914,7165,3.523734,-0.13366336633663367,-0.15048543689320393,,0.7125804200191234,38.79687359920857
2022-04-25 04:00:00+00:00,3.47,3.66,3.46,3.6,1310209,6764,3.561444,-0.05013192612137207,-0.12832929782082325,,0.8226431954604803,41.67859511207425
2022-04-26 04:00:00+00:00,3.58,3.58,3.37,3.39,1143386,6089,3.431133,-0.12176165803108807,-0.23129251700680276,,0.7178997493413468,37.66761505412478
2022-04-27 04:00:00+00:00,3.37,3.495,3.29,3.32,1244523,7426,3.352474,-0.12169312169312174,-0.29361702127659584,,0.7814008128047231,36.4097933791824
2022-04-28 04:00:00+00:00,3.35,3.43,3.19,3.4,1322256,8248,3.315777,-0.05555555555555558,-0.27659574468085113,,0.8302071662282833,38.920095153007
2022-04-29 04:00:00+00:00,3.37,3.66,3.31,3.31,1955493,8393,3.455593,-0.05428571428571427,-0.2644444444444445,,1.227798778836507,37.14362783587272
2022-05-02 04:00:00+00:00,3.32,3.46,3.205,3.45,2014436,10467,3.355733,-0.04166666666666663,-0.21945701357466063,,1.2648074223964483,41.60844404464126
2022-05-03 04:00:00+00:00,3.48,3.51,3.34,3.47,1761058,7758,3.433773,0.02359882005899716,-0.2845360824742267,,1.1057185384249708,42.23964949163547
2022-05-04 04:00:00+00:00,3.34,3.47,3.1201,3.44,2283076,12557,3.285576,0.03614457831325302,-0.2979591836734694,,1.4334788847574178,41.51471511538005
2022-05-05 04:00:00+00:00,3.32,3.3595,3.0201,3.07,1697740,9066,3.128128,-0.09705882352941175,-0.3397849462365592,,1.0659629560330266,33.80809081276931
