Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,weekly change,monthly change,yearly change,relative_vol,rsi,symbol
2022-02-16 00:00:00-05:00,2.5199999809265137,2.640000104904175,2.4749999046325684,2.5,88700,0,0,,,,0.10519175110198412,,NEXI
2022-02-17 00:00:00-05:00,2.4800000190734863,2.700000047683716,2.450000047683716,2.5,100100,0,0,,,,0.11871132226954464,,NEXI
2022-02-18 00:00:00-05:00,2.430000066757202,2.630000114440918,2.4200000762939453,2.5,96200,0,0,,,,0.11408620581748447,,NEXI
2022-02-22 00:00:00-05:00,2.5,2.5999999046325684,2.2699999809265137,2.3499999046325684,219300,0,0,,,,0.26007385588123016,,NEXI
2022-02-23 00:00:00-05:00,2.2899999618530273,2.369999885559082,2.25,2.299999952316284,51100,0,0,,,,0.06060088479494237,,NEXI
2022-02-24 00:00:00-05:00,2.319999933242798,2.690000057220459,2.299999952316284,2.6700000762939453,62000,0,0,0.06800003051757808,,,0.07352749231480288,,NEXI
2022-02-25 00:00:00-05:00,2.759999990463257,3.059999942779541,2.490000009536743,2.559999942779541,138600,0,0,0.02399997711181645,,,0.16436952314244643,,NEXI
2022-02-28 00:00:00-05:00,2.5999999046325684,2.75,2.4600000381469727,2.4800000190734863,42900,0,0,-0.007999992370605447,,,0.05087628097266199,,NEXI
2022-03-01 00:00:00-05:00,2.4800000190734863,2.619999885559082,2.4200000762939453,2.440000057220459,35700,0,0,0.03829793882564547,,,0.042337604445781656,,NEXI
2022-03-02 00:00:00-05:00,2.4700000286102295,2.5299999713897705,2.384999990463257,2.4800000190734863,30200,0,0,0.0782609002125969,,,0.0358150043210814,,NEXI
2022-03-03 00:00:00-05:00,2.4800000190734863,2.690000057220459,2.450000047683716,2.609999895095825,60500,0,0,-0.02247197733469819,,,0.0717486013717028,,NEXI
2022-03-04 00:00:00-05:00,2.559999942779541,2.7300000190734863,2.450000047683716,2.4700000286102295,121100,0,0,-0.03515621725818996,,,0.14361579547294562,,NEXI
2022-03-07 00:00:00-05:00,2.5,2.5,2.200000047683716,2.240000009536743,60100,0,0,-0.09677419664956521,,,0.0712742304535428,,NEXI
2022-03-08 00:00:00-05:00,2.200000047683716,2.2100000381469727,2.0899999141693115,2.200000047683716,41600,0,0,-0.09836065733954968,,,0.04933457548864193,,NEXI
2022-03-09 00:00:00-05:00,2.200000047683716,2.6500000953674316,2.180000066757202,2.299999952316284,1204900,0,0,-0.07258067152130476,,,1.4289237982275158,43.24324063091365,NEXI
2022-03-10 00:00:00-05:00,2.0199999809265137,2.0899999141693115,1.7200000286102295,1.8899999856948853,640100,0,0,-0.2758620453410039,,,0.7591120617855697,33.30664279299099,NEXI
2022-03-11 00:00:00-05:00,1.9199999570846558,1.9199999570846558,1.7259999513626099,1.7899999618530273,144500,0,0,-0.2753036675630368,,,0.1713664941853067,31.41081184880897,NEXI
2022-03-14 00:00:00-04:00,1.7699999809265137,1.850000023841858,1.75,1.8200000524520874,81300,0,0,-0.18749998004308777,,,0.09641588911602378,32.64937323455718,NEXI
2022-03-15 00:00:00-04:00,1.7699999809265137,1.9500000476837158,1.7699999809265137,1.9199999570846558,93500,0,0,-0.12727276569555535,,,0.11088420211990434,36.749413603029154,NEXI
2022-03-16 00:00:00-04:00,1.899999976158142,1.9869999885559082,1.7400000095367432,1.7899999618530273,115900,0,0,-0.22173913088547936,,,0.1374489735368654,33.86335645074314,NEXI
2022-03-17 00:00:00-04:00,1.9199999570846558,1.9559999704360962,1.7999999523162842,1.9299999475479126,131800,0,0,0.021164001140624666,-0.22800002098083494,,0.15630521753372612,39.38424955138753,NEXI
2022-03-18 00:00:00-04:00,1.9600000381469727,2.2799999713897705,1.9529999494552612,2.1700000762939453,253600,0,0,0.21229057125092776,-0.13199996948242188,,0.30075116211345176,47.478432775475056,NEXI
2022-03-21 00:00:00-04:00,2.1700000762939453,2.25,2.049999952316284,2.059999942779541,115600,0,0,0.13186806780807592,-0.17600002288818362,,0.13709319534824535,44.54261132143683,NEXI
2022-03-22 00:00:00-04:00,2.190000057220459,2.690000057220459,2.119999885559082,2.6500000953674316,285100,0,0,0.3802084138539328,0.12765966081252644,,0.33810787191855324,59.13752493195082,NEXI
2022-03-23 00:00:00-04:00,2.7200000286102295,2.819999933242798,2.4100000858306885,2.640000104904175,173000,0,0,0.4748604252321984,0.14782615636382213,,0.20516542210420802,58.85480515853623,NEXI
2022-03-24 00:00:00-04:00,2.7100000381469727,3.509999990463257,2.6600000858306885,3.4600000381469727,394400,0,0,0.7927461824768145,0.29588012707084843,,0.4677297253057783,71.06881324634826,NEXI
2022-03-25 00:00:00-04:00,3.5399999618530273,4.699999809265137,3.5399999618530273,4.260000228881836,1421300,0,0,0.9631336770076602,0.6640626266016654,,1.685558464952086,77.94692455921307,NEXI
2022-03-28 00:00:00-04:00,4.340000152587891,4.909999847412109,3.0390000343322754,3.240000009536743,809400,0,0,0.572815582298045,0.30645160670086957,,0.9598895528967976,58.7641884601828,NEXI
2022-03-29 00:00:00-04:00,3.75,3.859999895095825,3.3310000896453857,3.5199999809265137,656200,0,0,0.3283018317923696,0.44262290917170843,,0.7782054912415104,61.56077699742427,NEXI
2022-03-30 00:00:00-04:00,3.7699999809265137,3.940000057220459,3.559999942779541,3.8499999046325684,384000,0,0,0.45833323926034963,0.5524193044445644,,0.4553960814336178,64.60732452004375,NEXI
2022-03-31 00:00:00-04:00,3.950000047683716,4.570000171661377,3.9000000953674316,4.210000038146973,421600,0,0,0.21676300339050503,0.6130268993717352,,0.49998694774065955,67.62210359034619,NEXI
2022-04-01 00:00:00-04:00,4.340000152587891,4.5,4.070000171661377,4.460000038146973,284200,0,0,0.046948309511624764,0.8056680107232375,,0.3370405373526932,69.56116748039247,NEXI
2022-04-04 00:00:00-04:00,4.539999961853027,4.889999866485596,4.46999979019165,4.679999828338623,237700,0,0,0.4444443872109036,1.0892856287560906,,0.281894918116591,71.19596425482627,NEXI
2022-04-05 00:00:00-04:00,4.630000114440918,4.840000152587891,4.105000019073486,4.21999979019165,250100,0,0,0.19886358325515863,0.9181816812389183,,0.2966004165795516,63.514737703889466,NEXI
2022-04-06 00:00:00-04:00,4.110000133514404,4.340000152587891,3.8499999046325684,4.019999980926514,242400,0,0,0.044155865066227706,0.7478261148997207,,0.28746877640497126,60.46049668258946,NEXI
